,project_id,constituency,district,state,sanctioned_amount,released_amount,expenditure,project_status,sanctioned_duration_days,project_start_date,expected_completion_date,actual_completion_date,implementing_agency,project_category,progress_percent,data_source,source_file
138,BI10658,Gaya Constituency,Gaya,Bihar,200000,100000.0,73126.14,ongoing,730,22-09-2023,2025-09-21,,Zilla Parishad,community hall,15.6,synthetic,sample_projects_synthetic.csv
139,KA09811,Bengaluru Urban Constituency,Bengaluru Urban,Karnataka,1500000,750000.0,312126.79,ONGOING,365,2024-06-17,17-06-2025,,PWD,school,66.6,synthetic,sample_projects_synthetic.csv
140,AN09541,Visakhapatnam Constituency,Visakhapatnam,Andhra Pradesh,1000000,500000.0,383282.16,completed,180,2024-05-13,2024-11-09,26-04-2025,PWD,irrigation,100.0,synthetic,sample_projects_synthetic.csv
141,MA09363,Nagpur Constituency,Nagpur,Maharashtra,500000,500000.0,478622.42,completed,365,2023-10-26,2024-10-25,02-03-2025,PWD,school,100.0,synthetic,sample_projects_synthetic.csv
142,RA09171,Jodhpur Constituency,Jodhpur,Rajasthan,1500000,0.0,0.0, recommended ,365,2023-08-25,24-08-2024,,Rural Dev Dept,irrigation,,synthetic,sample_projects_synthetic.csv
143,WE09276,Kolkata Constituency,Kolkata,West Bengal,300000,300000.0,254399.65,stalled,270,2024-07-21,2025-04-17,,Rural Dev Dept,community hall,88.6,synthetic,sample_projects_synthetic.csv
144,WE09517,Howrah Constituency,Howrah,West Bengal,1000000,1000000.0,470487.38,completed,270,30-01-2023,27-10-2023,26-04-2024,Jal Nigam,drinking water,100.0,synthetic,sample_projects_synthetic.csv
145,TA10669,Chennai Constituency,Chennai,Tamil Nadu,1000000,,560000.0,sanctioned,270,2023-09-15,11-06-2024,,Zilla Parishad,irrigation,,synthetic,sample_projects_synthetic.csv
146,KA10423,Mysuru Constituency,Mysuru,Karnataka,1000000,500000.0,403252.46,sanctioned,365,2024-09-01,01-09-2025,,Zilla Parishad,road,,synthetic,sample_projects_synthetic.csv
147,RA09960,Jaipur Constituency,Jaipur,Rajasthan,500000,500000.0,383252.63,sanctioned,545,2024-10-01,2026-03-30,,PWD,road,,synthetic,sample_projects_synthetic.csv
148,TA09665,Chennai Constituency,Chennai,Tamil Nadu,1500000,0.0,0.0,recommended,730,2023-03-13,2025-03-12,,Zilla Parishad,irrigation,,synthetic,sample_projects_synthetic.csv
149,AN09010,Guntur Constituency,Guntur,Andhra Pradesh,500000,500000.0,341895.06,stalled,365,19-05-2023,18-05-2024,,Rural Dev Dept,community hall,21.2,synthetic,sample_projects_synthetic.csv
150,AN09317,Visakhapatnam Constituency,Visakhapatnam,Andhra Pradesh,500000,250000.0,186154.41,sanctioned,180,2024-10-22,2025-04-20,,Rural Dev Dept,sanitation,,synthetic,sample_projects_synthetic.csv
151,RA09309,Jodhpur Constituency,Jodhpur,Rajasthan,750000,750000.0,659814.39,completed,365,2024-08-10,2025-08-10,2025-10-13,PWD,irrigation,100.0,synthetic,sample_projects_synthetic.csv
152,UT10736,Lucknow Constituency,Lucknow,Uttar Pradesh,200000,100000.0,82497.71,sanctioned,90,2023-06-26,2023-09-24,,Jal Nigam,sanitation,,synthetic,sample_projects_synthetic.csv
153,KE09483,Ernakulam Constituency,Ernakulam,Kerala,200000,200000.0,154178.91,SANCTIONED,270,2023-11-21,2024-08-17,,Jal Nigam,drinking water,,synthetic,sample_projects_synthetic.csv
154,TA09260,Chennai Constituency,Chennai,Tamil Nadu,1500000,1500000.0,899230.31,stalled,180,2023-10-14,11-04-2024,,Jal Nigam,drinking water,54.1,synthetic,sample_projects_synthetic.csv
155,RA10570,Jaipur Constituency,Jaipur,Rajasthan,1000000,500000.0,425000.0, completed ,270,2024-08-07,2025-05-04,2025-07-06,Zilla Parishad,sanitation,100.0,synthetic,sample_projects_synthetic.csv
156,UT10675,Lucknow Constituency,Lucknow,Uttar Pradesh,300000,0.0,0.0,recommended,90,2024-10-21,19-01-2025,,Jal Nigam,sanitation,,synthetic,sample_projects_synthetic.csv
157,AN09155,Guntur Constituency,Guntur,Andhra Pradesh,2000000,0.0,0.0,recommended,365,11-03-2023,10-03-2024,,Rural Dev Dept,community hall,,synthetic,sample_projects_synthetic.csv
158,RA10625,Jodhpur Constituency, Jodhpur,Rajasthan,500000,500000.0,484324.78,completed,90,02-02-2023,2023-05-03,2023-05-10,PWD,community hall,100.0,synthetic,sample_projects_synthetic.csv
159,UT10608,Lucknow Constituency,Lucknow,Uttar Pradesh,1500000,1500000.0,992129.23,stalled,545,21-09-2023,19-03-2025,,Rural Dev Dept,electricity,62.5,synthetic,sample_projects_synthetic.csv
160,WE09847,Kolkata Constituency,Kolkata,West Bengal,750000,375000.0,305610.94,ONGOING,180,2024-10-01,30-03-2025,,Rural Dev Dept,sanitation,23.5,synthetic,sample_projects_synthetic.csv
161,KE09680,Ernakulam Constituency,Ernakulam,Kerala,300000,0.0,0.0,recommended,365,2023-08-27,2024-08-26,,Rural Dev Dept,sanitation,,synthetic,sample_projects_synthetic.csv
162,UT10607,Lucknow Constituency, Lucknow,Uttar Pradesh,200000,100000.0,39000.0,sanctioned,180,2024-05-16,2024-11-12,,Jal Nigam,drinking water,,synthetic,sample_projects_synthetic.csv
163,BI09646,Gaya Constituency,Gaya,Bihar,1000000,500000.0,348931.24,sanctioned,730,11-04-2024,2026-04-11,,Jal Nigam,community hall,,synthetic,sample_projects_synthetic.csv
164,WE10036,Kolkata Constituency,Kolkata,West Bengal,500000,250000.0,182500.0,stalled,730,2024-03-13,2026-03-13,,Jal Nigam,community hall,44.9,synthetic,sample_projects_synthetic.csv
165,TA10567,Madurai Constituency,Madurai,Tamil Nadu,750000,750000.0,747037.19,sanctioned,90,06-09-2023,2023-12-05,,Jal Nigam,community hall,,synthetic,sample_projects_synthetic.csv
166,AN10657,Krishna Constituency,Krishna,Andhra Pradesh,2000000,1000000.0,520000.0,ONGOING,180,14-05-2024,2024-11-10,,Zilla Parishad,road,56.8,synthetic,sample_projects_synthetic.csv
167,MA10217,Pune Constituency,Pune,Maharashtra,750000,750000.0,517500.0,STALLED,270,2024-05-04,29-01-2025,,Jal Nigam,irrigation,75.8,synthetic,sample_projects_synthetic.csv
168,KA09058,Belagavi Constituency,Belagavi,Karnataka,200000,100000.0,72412.99,STALLED,545,2024-10-12,10-04-2026,,PWD,sanitation,52.1,synthetic,sample_projects_synthetic.csv
169,AN10735,Visakhapatnam Constituency, Visakhapatnam,Andhra Pradesh,2000000,1000000.0,480000.0,ongoing,730,2024-09-03,03-09-2026,,Rural Dev Dept,drinking water,48.1,synthetic,sample_projects_synthetic.csv
170,AN09113,Guntur Constituency,Guntur,Andhra Pradesh,2000000,0.0,0.0, recommended ,270,17-09-2023,2024-06-13,,Zilla Parishad,road,,synthetic,sample_projects_synthetic.csv
171,KA09787,Mysuru Constituency,Mysuru,Karnataka,750000,750000.0,339939.49,sanctioned,730,21-06-2023,2025-06-20,,Zilla Parishad,electricity,,synthetic,sample_projects_synthetic.csv
172,BI10468,Gaya Constituency,Gaya,Bihar,300000,300000.0,251298.63,sanctioned,180,2023-03-31,2023-09-27,,PWD,drinking water,,synthetic,sample_projects_synthetic.csv
173,BI09106,Gaya Constituency,Gaya,Bihar,1000000,1000000.0,875596.44,sanctioned,90,2024-11-05,2025-02-03,,Zilla Parishad,road,,synthetic,sample_projects_synthetic.csv
174,KA10708,Bengaluru Urban Constituency,Bengaluru Urban,Karnataka,750000,375000.0,292500.0,ongoing,180,25-07-2024,2025-01-21,,PWD,sanitation,52.8,synthetic,sample_projects_synthetic.csv
175,AN10701,Visakhapatnam Constituency,Visakhapatnam,Andhra Pradesh,2000000,1000000.0,400000.0,ongoing,180,19-07-2023,15-01-2024,,Rural Dev Dept,sanitation,29.3,synthetic,sample_projects_synthetic.csv
176,MA10136,Nagpur Constituency, Nagpur,Maharashtra,200000,200000.0,114987.99, stalled ,365,29-07-2024,2025-07-29,,Rural Dev Dept,community hall,67.1,synthetic,sample_projects_synthetic.csv
177,KE09425,Kozhikode Constituency,Kozhikode,Kerala,1500000,750000.0,555000.0,ongoing,270,2023-06-02,27-02-2024,,Rural Dev Dept,drinking water,42.9,synthetic,sample_projects_synthetic.csv
178,AN09634,Krishna Constituency,Krishna,Andhra Pradesh,750000,0.0,0.0,recommended,365,2024-11-26,2025-11-26,,Rural Dev Dept,road,,synthetic,sample_projects_synthetic.csv
179,UT10092,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,1000000,500000.0,343470.79,ONGOING,545,2023-10-24,2025-04-21,,PWD,school,75.7,synthetic,sample_projects_synthetic.csv
180,KE10602,Ernakulam Constituency,Ernakulam,Kerala,2000000,2000000.0,1904951.6,sanctioned,270,21-02-2024,2024-11-17,,PWD,school,,synthetic,sample_projects_synthetic.csv
181,BI10589,Muzaffarpur Constituency,Muzaffarpur,Bihar,1000000,0.0,0.0,recommended,545,2024-01-18,2025-07-16,,Rural Dev Dept,irrigation,,synthetic,sample_projects_synthetic.csv
182,AN10121,Guntur Constituency,Guntur,Andhra Pradesh,500000,250000.0,159529.07,stalled,180,2024-07-19,2025-01-15,,Zilla Parishad,drinking water,93.0,synthetic,sample_projects_synthetic.csv
183,RA10402,Jodhpur Constituency,Jodhpur,Rajasthan,750000,750000.0,635228.0,stalled,180,04-03-2023,2023-08-31,,Rural Dev Dept,road,88.6,synthetic,sample_projects_synthetic.csv
184,RA09183,Jodhpur Constituency, Jodhpur,Rajasthan,2000000,2000000.0,1451143.35,COMPLETED,365,11-11-2023,2024-11-10,17-02-2025,Zilla Parishad,road,100.0,synthetic,sample_projects_synthetic.csv
185,WE10592,Howrah Constituency,Howrah,West Bengal,2000000,1000000.0,806536.44,sanctioned,730,18-01-2023,2025-01-17,,Zilla Parishad,irrigation,,synthetic,sample_projects_synthetic.csv
186,KE09982,Kozhikode Constituency,Kozhikode,Kerala,2000000,2000000.0,1872391.28,COMPLETED,730,04-03-2023,03-03-2025,2025-07-19,Rural Dev Dept,community hall,100.0,synthetic,sample_projects_synthetic.csv
187,AN10728,Visakhapatnam Constituency,Visakhapatnam,Andhra Pradesh,1000000,500000.0,395000.0,completed,545,24-09-2023,2025-03-22,2025-03-17,Jal Nigam,sanitation,100.0,synthetic,sample_projects_synthetic.csv
188,MA09602,Nagpur Constituency,Nagpur,Maharashtra,2000000,2000000.0,820000.0,stalled,90,29-09-2024,2024-12-28,,Jal Nigam,electricity,68.9,synthetic,sample_projects_synthetic.csv
189,BI09128,Gaya Constituency,Gaya,Bihar,1500000,1500000.0,1041832.64,stalled,180,22-09-2024,2025-03-21,,Zilla Parishad,school,24.5,synthetic,sample_projects_synthetic.csv
190,BI10773,Patna Constituency,Patna,Bihar,750000,0.0,0.0,recommended,545,2024-01-19,17-07-2025,,Jal Nigam,drinking water,,synthetic,sample_projects_synthetic.csv
191,BI10576,Patna Constituency,Patna,Bihar,1000000,1000000.0,855112.5, ongoing ,270,2023-05-28,2024-02-22,,PWD,drinking water,54.6,synthetic,sample_projects_synthetic.csv
192,TA09764,Chennai Constituency,Chennai,Tamil Nadu,500000,250000.0,213417.13,ongoing,270,2024-05-22,2025-02-16,,Jal Nigam,sanitation,26.8,synthetic,sample_projects_synthetic.csv
193,AN09388,Visakhapatnam Constituency,Visakhapatnam,Andhra Pradesh,300000,300000.0,173311.71,sanctioned,180,04-06-2024,01-12-2024,,Jal Nigam,road,,synthetic,sample_projects_synthetic.csv
194,BI09443,Muzaffarpur Constituency,Muzaffarpur,Bihar,1500000,0.0,0.0,recommended,180,2024-09-23,2025-03-22,,Zilla Parishad,community hall,,synthetic,sample_projects_synthetic.csv
195,KE10205,Kozhikode Constituency,Kozhikode,Kerala,500000,500000.0,473147.21,stalled,270,2024-03-06,2024-12-01,,PWD,school,67.6,synthetic,sample_projects_synthetic.csv
196,TA09718,Chennai Constituency,Chennai,Tamil Nadu,500000,0.0,0.0,recommended,270,11-12-2023,06-09-2024,,Rural Dev Dept,irrigation,,synthetic,sample_projects_synthetic.csv
197,MA09934,Nagpur Constituency, Nagpur,Maharashtra,500000,500000.0,420000.0,sanctioned,365,2023-01-29,2024-01-29,,Jal Nigam,irrigation,,synthetic,sample_projects_synthetic.csv
198,AN10473,Guntur Constituency,Guntur,Andhra Pradesh,1000000,500000.0,244615.29,SANCTIONED,365,2023-07-04,03-07-2024,,Zilla Parishad,irrigation,,synthetic,sample_projects_synthetic.csv
199,BI09616,Patna Constituency,Patna,Bihar,2000000,1000000.0,749938.02,SANCTIONED,545,2023-02-11,2024-08-09,,Zilla Parishad,irrigation,,synthetic,sample_projects_synthetic.csv
200,TA09101,Chennai Constituency, Chennai,Tamil Nadu,300000,150000.0,91632.92,completed,365,19-05-2024,2025-05-19,2025-05-14,PWD,electricity,100.0,synthetic,sample_projects_synthetic.csv
201,AN09540,Krishna Constituency,Krishna,Andhra Pradesh,200000,200000.0,157870.59, sanctioned ,270,2024-01-29,25-10-2024,,PWD,electricity,,synthetic,sample_projects_synthetic.csv
202,KA09837,Mysuru Constituency,Mysuru,Karnataka,1000000,500000.0,246939.9,sanctioned,730,19-11-2023,2025-11-18,,Jal Nigam,road,,synthetic,sample_projects_synthetic.csv
203,BI10483,Muzaffarpur Constituency,Muzaffarpur,Bihar,1500000,1500000.0,1153814.23,completed,545,2024-11-26,2026-05-25,23-08-2026,PWD,community hall,100.0,synthetic,sample_projects_synthetic.csv
204,MA10746,Nagpur Constituency,Nagpur,Maharashtra,500000,500000.0,190000.0,completed,270,2024-07-26,2025-04-22,2025-08-07,Zilla Parishad,sanitation,100.0,synthetic,sample_projects_synthetic.csv
205,UT09256,Lucknow Constituency,Lucknow,Uttar Pradesh,1000000,1000000.0,953121.77, sanctioned ,270,2023-02-06,2023-11-03,,PWD,electricity,,synthetic,sample_projects_synthetic.csv
206,KA10723,Mysuru Constituency,Mysuru,Karnataka,1500000,1500000.0,1080000.0,stalled,730,18-05-2024,2026-05-18,,PWD,community hall,35.6,synthetic,sample_projects_synthetic.csv
207,MA09014,Nagpur Constituency,Nagpur,Maharashtra,300000,300000.0,215941.96,sanctioned,180,2024-02-04,2024-08-02,,Jal Nigam,school,,synthetic,sample_projects_synthetic.csv
208,KE09387,Kozhikode Constituency,Kozhikode,Kerala,500000,500000.0,414326.24, stalled ,365,25-09-2023,2024-09-24,,PWD,irrigation,28.8,synthetic,sample_projects_synthetic.csv
209,UT10720,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,1000000,1000000.0,630050.11,sanctioned,730,2023-12-09,2025-12-08,,Zilla Parishad,community hall,,synthetic,sample_projects_synthetic.csv
210,MA09772,Nagpur Constituency, Nagpur,Maharashtra,200000,200000.0,88497.82,ongoing,180,2023-01-20,2023-07-19,,Zilla Parishad,irrigation,88.5,synthetic,sample_projects_synthetic.csv
211,UT09966,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,1500000,1500000.0,638203.27,ongoing,270,2024-05-31,25-02-2025,,Jal Nigam,community hall,20.7,synthetic,sample_projects_synthetic.csv
212,TA09496,Chennai Constituency,Chennai,Tamil Nadu,750000,0.0,0.0,recommended,365,11-03-2024,2025-03-11,,Jal Nigam,road,,synthetic,sample_projects_synthetic.csv
213,UT09254,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,750000,,425250.0,sanctioned,365,07-05-2023,06-05-2024,,Rural Dev Dept,sanitation,,synthetic,sample_projects_synthetic.csv
214,WE10692,Howrah Constituency,Howrah,West Bengal,1000000,0.0,0.0, recommended ,90,02-11-2024,2025-01-31,,Rural Dev Dept,drinking water,,synthetic,sample_projects_synthetic.csv
215,TA09005,Madurai Constituency,Madurai,Tamil Nadu,1000000,1000000.0,477399.31,COMPLETED,545,26-01-2023,2024-07-24,2024-11-18,Jal Nigam,drinking water,100.0,synthetic,sample_projects_synthetic.csv
216,KE09357,Ernakulam Constituency,Ernakulam,Kerala,2000000,2000000.0,1521506.93,sanctioned,90,07-03-2023,2023-06-05,,Jal Nigam,school,,synthetic,sample_projects_synthetic.csv
217,KA09875,Belagavi Constituency,Belagavi,Karnataka,300000,300000.0,185881.46,stalled,545,2024-03-18,2025-09-14,,Zilla Parishad,drinking water,35.2,synthetic,sample_projects_synthetic.csv
218,KE10248,Ernakulam Constituency,Ernakulam,Kerala,750000,,294000.0,SANCTIONED,545,2023-06-23,2024-12-19,,Zilla Parishad,school,,synthetic,sample_projects_synthetic.csv
219,KA09884,Mysuru Constituency,Mysuru,Karnataka,200000,200000.0,151328.67, stalled ,545,2024-06-22,19-12-2025,,PWD,road,75.9,synthetic,sample_projects_synthetic.csv
220,TA10077,Coimbatore Constituency,Coimbatore,Tamil Nadu,1500000,1500000.0,525000.0,sanctioned,270,31-03-2023,26-12-2023,,Zilla Parishad,irrigation,,synthetic,sample_projects_synthetic.csv
221,UT10736,Lucknow Constituency,Lucknow,Uttar Pradesh,200000,100000.0,54816.19,sanctioned,90,2023-06-26,2023-09-24,,Jal Nigam,sanitation,,synthetic,sample_projects_synthetic.csv
222,BI10152,Patna Constituency, Patna,Bihar,1500000,1500000.0,1292448.66,sanctioned,90,11-09-2024,2024-12-10,,Zilla Parishad,irrigation,,synthetic,sample_projects_synthetic.csv
223,WE09738,Howrah Constituency,Howrah,West Bengal,200000,200000.0,133129.42,stalled,90,09-11-2023,2024-02-07,,PWD,road,52.6,synthetic,sample_projects_synthetic.csv
224,KE10560,Kozhikode Constituency,Kozhikode,Kerala,750000,0.0,0.0, recommended ,270,2024-02-19,2024-11-15,,Zilla Parishad,drinking water,,synthetic,sample_projects_synthetic.csv
225,AN10351,Visakhapatnam Constituency,Visakhapatnam,Andhra Pradesh,300000,0.0,0.0,recommended,270,2023-04-19,2024-01-14,,Jal Nigam,road,,synthetic,sample_projects_synthetic.csv
226,BI10612,Patna Constituency,Patna,Bihar,300000,150000.0,98470.4,ongoing,730,02-12-2023,01-12-2025,,PWD,drinking water,17.8,synthetic,sample_projects_synthetic.csv
227,UT10016,Varanasi Constituency,Varanasi,Uttar Pradesh,750000,0.0,0.0,recommended,180,22-10-2023,2024-04-19,,Zilla Parishad,sanitation,,synthetic,sample_projects_synthetic.csv
228,KA09569,Mysuru Constituency,Mysuru,Karnataka,300000,300000.0,150938.59,completed,365,2023-04-16,2024-04-15,03-08-2024,Zilla Parishad,sanitation,100.0,synthetic,sample_projects_synthetic.csv
229,AN09078,Guntur Constituency, Guntur,Andhra Pradesh,2000000,2000000.0,1738799.44, ongoing ,730,2023-12-26,2025-12-25,,PWD,road,10.9,synthetic,sample_projects_synthetic.csv
230,KE10713,Ernakulam Constituency,Ernakulam,Kerala,1000000,1000000.0,400000.0,SANCTIONED,270,2023-07-10,2024-04-05,,Rural Dev Dept,electricity,,synthetic,sample_projects_synthetic.csv
231,KA09918,Mysuru Constituency,Mysuru,Karnataka,1500000,1500000.0,855000.0,stalled,90,13-06-2023,2023-09-11,,PWD,drinking water,79.7,synthetic,sample_projects_synthetic.csv
232,UT09521,Varanasi Constituency,Varanasi,Uttar Pradesh,300000,300000.0,222000.0,stalled,730,25-02-2023,2025-02-24,,PWD,road,79.1,synthetic,sample_projects_synthetic.csv
233,AN10498,Guntur Constituency,Guntur,Andhra Pradesh,750000,375000.0,135000.0,stalled,90,06-01-2023,2023-04-06,,Rural Dev Dept,school,90.5,synthetic,sample_projects_synthetic.csv
234,KE10050,Ernakulam Constituency,Ernakulam,Kerala,1000000,1000000.0,537345.32,ongoing,365,2023-01-17,2024-01-17,,Rural Dev Dept,community hall,81.9,synthetic,sample_projects_synthetic.csv
235,AN10756,Guntur Constituency,Guntur,Andhra Pradesh,200000,200000.0,156533.24,sanctioned,730,2023-01-17,16-01-2025,,Zilla Parishad,sanitation,,synthetic,sample_projects_synthetic.csv
236,WE09347,Kolkata Constituency,Kolkata,West Bengal,2000000,1000000.0,699168.62, ongoing ,180,2023-05-01,2023-10-28,,Rural Dev Dept,school,90.4,synthetic,sample_projects_synthetic.csv
237,UT09582,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,500000,0.0,0.0,recommended,180,2023-06-03,30-11-2023,,Jal Nigam,school,,synthetic,sample_projects_synthetic.csv
238,RA09173,Jaipur Constituency,Jaipur,Rajasthan,750000,750000.0,705474.22, sanctioned ,365,2024-11-03,03-11-2025,,Rural Dev Dept,community hall,,synthetic,sample_projects_synthetic.csv
239,RA10740,Jodhpur Constituency,Jodhpur,Rajasthan,200000,200000.0,166000.0,ongoing,365,2024-03-15,2025-03-15,,Jal Nigam,school,27.3,synthetic,sample_projects_synthetic.csv
240,RA09663,Jodhpur Constituency,Jodhpur,Rajasthan,1500000,750000.0,505092.94,completed,365,2024-10-07,2025-10-07,2025-11-21,Rural Dev Dept,community hall,100.0,synthetic,sample_projects_synthetic.csv
241,AN10154,Krishna Constituency,Krishna,Andhra Pradesh,300000,300000.0,147496.62,completed,180,02-01-2024,2024-06-30,2024-07-13,Rural Dev Dept,school,100.0,synthetic,sample_projects_synthetic.csv
242,TA10250,Chennai Constituency,Chennai,Tamil Nadu,750000,375000.0,339232.61,ongoing,90,2024-02-13,13-05-2024,,Rural Dev Dept,community hall,35.0,synthetic,sample_projects_synthetic.csv
243,UT09519,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,1500000,1500000.0,615000.0,COMPLETED,270,2023-08-15,2024-05-11,2024-08-02,PWD,sanitation,100.0,synthetic,sample_projects_synthetic.csv
244,AN10425,Krishna Constituency,Krishna,Andhra Pradesh,750000,375000.0,304666.05,sanctioned,90,2023-05-24,2023-08-22,,PWD,road,,synthetic,sample_projects_synthetic.csv
245,UT10586,Varanasi Constituency,Varanasi,Uttar Pradesh,750000,0.0,0.0,recommended,545,2024-04-17,2025-10-14,,Zilla Parishad,drinking water,,synthetic,sample_projects_synthetic.csv
246,WE10257,Howrah Constituency,Howrah,West Bengal,500000,250000.0,92500.0,ONGOING,545,2024-03-12,2025-09-08,,Rural Dev Dept,electricity,34.3,synthetic,sample_projects_synthetic.csv
247,UT10720,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,1000000,1000000.0,465595.21,sanctioned,730,2023-12-09,2025-12-08,,Zilla Parishad,community hall,,synthetic,sample_projects_synthetic.csv
248,UT09167,Lucknow Constituency,Lucknow,Uttar Pradesh,300000,300000.0,246518.44,SANCTIONED,270,2024-08-13,2025-05-10,,Jal Nigam,school,,synthetic,sample_projects_synthetic.csv
