expenditure_id,project_id,transaction_ref,amount,date,expenditure_type,status,source
945,PRJ-2026-0744,TXN-321165,9187154.27,2024-03-29,CIVIL_WORK,CLEARED,PFMS_MOCK
946,PRJ-2026-0745,TXN-278800,9025603.2,2024-03-19,CIVIL_WORK,CLEARED,PFMS_MOCK
947,PRJ-2026-0745,TXN-977954,9025603.2,2024-04-18,CIVIL_WORK,CLEARED,PFMS_MOCK
948,PRJ-2026-0746,TXN-624096,17269310.29,2024-04-04,CIVIL_WORK,CLEARED,PFMS_MOCK
949,PRJ-2026-0746,TXN-119783,17269310.29,2024-05-04,CIVIL_WORK,CLEARED,PFMS_MOCK
950,PRJ-2026-0747,TXN-767813,33621010.13,2024-03-23,CIVIL_WORK,CLEARED,PFMS_MOCK
951,PRJ-2026-0749,TXN-466480,141453026.21,2024-04-06,CIVIL_WORK,CLEARED,PFMS_MOCK
952,PRJ-2026-0753,TXN-489176,8759441.28,2024-03-05,CIVIL_WORK,CLEARED,PFMS_MOCK
953,PRJ-2026-0753,TXN-665479,8759441.28,2024-04-04,CIVIL_WORK,CLEARED,PFMS_MOCK
954,PRJ-2026-0754,TXN-745610,13641237.95,2024-04-20,CIVIL_WORK,CLEARED,PFMS_MOCK
955,PRJ-2026-0756,TXN-124521,6910486.0,2024-03-23,CIVIL_WORK,CLEARED,PFMS_MOCK
956,PRJ-2026-0756,TXN-843906,6910486.0,2024-04-22,CIVIL_WORK,CLEARED,PFMS_MOCK
957,PRJ-2026-0758,TXN-480794,29319341.17,2024-03-31,CIVIL_WORK,CLEARED,PFMS_MOCK
958,PRJ-2026-0759,TXN-734273,38057775.97,2024-03-26,CIVIL_WORK,CLEARED,PFMS_MOCK
959,PRJ-2026-0759,TXN-384008,38057775.97,2024-04-25,CIVIL_WORK,CLEARED,PFMS_MOCK
960,PRJ-2026-0760,TXN-584317,29076800.59,2024-03-08,CIVIL_WORK,CLEARED,PFMS_MOCK
961,PRJ-2026-0762,TXN-164178,16580767.11,2024-03-10,CIVIL_WORK,CLEARED,PFMS_MOCK
962,PRJ-2026-0762,TXN-593767,16580767.11,2024-04-09,CIVIL_WORK,CLEARED,PFMS_MOCK
963,PRJ-2026-0762,TXN-622004,16580767.11,2024-05-09,CIVIL_WORK,CLEARED,PFMS_MOCK
964,PRJ-2026-0764,TXN-965457,66201097.7,2024-04-24,CIVIL_WORK,CLEARED,PFMS_MOCK
965,PRJ-2026-0765,TXN-217740,34882313.31,2024-04-18,CIVIL_WORK,CLEARED,PFMS_MOCK
966,PRJ-2026-0765,TXN-233084,34882313.31,2024-05-18,CIVIL_WORK,CLEARED,PFMS_MOCK
967,PRJ-2026-0767,TXN-932148,26610564.78,2024-06-19,CIVIL_WORK,CLEARED,PFMS_MOCK
968,PRJ-2026-0767,TXN-140571,26610564.78,2024-07-19,CIVIL_WORK,CLEARED,PFMS_MOCK
969,PRJ-2026-0767,TXN-948635,26610564.78,2024-08-18,CIVIL_WORK,CLEARED,PFMS_MOCK
970,PRJ-2026-0771,TXN-744880,26233463.91,2024-06-03,CIVIL_WORK,CLEARED,PFMS_MOCK
971,PRJ-2026-0771,TXN-627403,26233463.91,2024-07-03,CIVIL_WORK,CLEARED,PFMS_MOCK
972,PRJ-2026-0771,TXN-730634,26233463.91,2024-08-02,CIVIL_WORK,CLEARED,PFMS_MOCK
973,PRJ-2026-0772,TXN-688097,9107752.76,2024-03-16,CIVIL_WORK,CLEARED,PFMS_MOCK
974,PRJ-2026-0773,TXN-626012,27645533.18,2024-04-01,CIVIL_WORK,CLEARED,PFMS_MOCK
975,PRJ-2026-0773,TXN-330907,27645533.18,2024-05-01,CIVIL_WORK,CLEARED,PFMS_MOCK
976,PRJ-2026-0774,TXN-983145,2331393.26,2024-04-30,CIVIL_WORK,CLEARED,PFMS_MOCK
977,PRJ-2026-0774,TXN-603648,2331393.26,2024-05-30,CIVIL_WORK,CLEARED,PFMS_MOCK
978,PRJ-2026-0774,TXN-140280,2331393.26,2024-06-29,CIVIL_WORK,CLEARED,PFMS_MOCK
979,PRJ-2026-0777,TXN-547815,29585606.66,2024-06-09,CIVIL_WORK,CLEARED,PFMS_MOCK
980,PRJ-2026-0777,TXN-696692,29585606.66,2024-07-09,CIVIL_WORK,CLEARED,PFMS_MOCK
981,PRJ-2026-0777,TXN-906656,29585606.66,2024-08-08,CIVIL_WORK,CLEARED,PFMS_MOCK
982,PRJ-2026-0779,TXN-706017,9231247.59,2024-03-24,CIVIL_WORK,CLEARED,PFMS_MOCK
983,PRJ-2026-0779,TXN-753730,9231247.59,2024-04-23,CIVIL_WORK,CLEARED,PFMS_MOCK
984,PRJ-2026-0779,TXN-679181,9231247.59,2024-05-23,CIVIL_WORK,CLEARED,PFMS_MOCK
985,PRJ-2026-0781,TXN-735976,9519077.38,2024-04-09,CIVIL_WORK,CLEARED,PFMS_MOCK
986,PRJ-2026-0781,TXN-543520,9519077.38,2024-05-09,CIVIL_WORK,CLEARED,PFMS_MOCK
987,PRJ-2026-0782,TXN-347327,74572513.74,2024-03-20,CIVIL_WORK,CLEARED,PFMS_MOCK
988,PRJ-2026-0783,TXN-136165,3579520.86,2024-04-07,CIVIL_WORK,CLEARED,PFMS_MOCK
989,PRJ-2026-0784,TXN-895001,46418822.43,2024-04-07,CIVIL_WORK,CLEARED,PFMS_MOCK
990,PRJ-2026-0784,TXN-554071,46418822.43,2024-05-07,CIVIL_WORK,CLEARED,PFMS_MOCK
991,PRJ-2026-0785,TXN-442998,28402252.69,2024-05-25,CIVIL_WORK,CLEARED,PFMS_MOCK
992,PRJ-2026-0787,TXN-145944,25218149.71,2024-05-27,CIVIL_WORK,CLEARED,PFMS_MOCK
993,PRJ-2026-0788,TXN-978598,12136636.15,2024-04-24,CIVIL_WORK,CLEARED,PFMS_MOCK
994,PRJ-2026-0788,TXN-106427,12136636.15,2024-05-24,CIVIL_WORK,CLEARED,PFMS_MOCK
995,PRJ-2026-0788,TXN-253508,12136636.15,2024-06-23,CIVIL_WORK,CLEARED,PFMS_MOCK
996,PRJ-2026-0789,TXN-874415,49387253.96,2024-03-14,CIVIL_WORK,CLEARED,PFMS_MOCK
997,PRJ-2026-0791,TXN-563271,7010188.61,2024-03-01,CIVIL_WORK,CLEARED,PFMS_MOCK
998,PRJ-2026-0791,TXN-161906,7010188.61,2024-03-31,CIVIL_WORK,CLEARED,PFMS_MOCK
999,PRJ-2026-0791,TXN-982495,7010188.61,2024-04-30,CIVIL_WORK,CLEARED,PFMS_MOCK
1000,PRJ-2026-0792,TXN-735820,13907577.41,2024-04-24,CIVIL_WORK,CLEARED,PFMS_MOCK
1001,PRJ-2026-0792,TXN-526074,13907577.41,2024-05-24,CIVIL_WORK,CLEARED,PFMS_MOCK
1002,PRJ-2026-0792,TXN-173982,13907577.41,2024-06-23,CIVIL_WORK,CLEARED,PFMS_MOCK
1003,PRJ-2026-0794,TXN-596842,32764068.85,2024-04-13,CIVIL_WORK,CLEARED,PFMS_MOCK
1004,PRJ-2026-0794,TXN-733897,32764068.85,2024-05-13,CIVIL_WORK,CLEARED,PFMS_MOCK
1005,PRJ-2026-0801,TXN-720715,36639819.17,2024-04-16,CIVIL_WORK,CLEARED,PFMS_MOCK
1006,PRJ-2026-0801,TXN-189581,36639819.17,2024-05-16,CIVIL_WORK,CLEARED,PFMS_MOCK
1007,PRJ-2026-0803,TXN-842484,69109563.6,2024-04-18,CIVIL_WORK,CLEARED,PFMS_MOCK
1008,PRJ-2026-0804,TXN-407711,12970299.75,2024-06-08,CIVIL_WORK,CLEARED,PFMS_MOCK
1009,PRJ-2026-0804,TXN-966926,12970299.75,2024-07-08,CIVIL_WORK,CLEARED,PFMS_MOCK
1010,PRJ-2026-0804,TXN-859449,12970299.75,2024-08-07,CIVIL_WORK,CLEARED,PFMS_MOCK
1011,PRJ-2026-0805,TXN-498884,27404234.47,2024-05-25,CIVIL_WORK,CLEARED,PFMS_MOCK
1012,PRJ-2026-0805,TXN-509954,27404234.47,2024-06-24,CIVIL_WORK,CLEARED,PFMS_MOCK
1013,PRJ-2026-0805,TXN-550485,27404234.47,2024-07-24,CIVIL_WORK,CLEARED,PFMS_MOCK
1014,PRJ-2026-0807,TXN-204469,59697627.79,2024-05-15,CIVIL_WORK,CLEARED,PFMS_MOCK
1015,PRJ-2026-0807,TXN-348748,59697627.79,2024-06-14,CIVIL_WORK,CLEARED,PFMS_MOCK
1016,PRJ-2026-0808,TXN-105398,6789210.84,2024-06-14,CIVIL_WORK,CLEARED,PFMS_MOCK
1017,PRJ-2026-0808,TXN-183018,6789210.84,2024-07-14,CIVIL_WORK,CLEARED,PFMS_MOCK
1018,PRJ-2026-0808,TXN-774237,6789210.84,2024-08-13,CIVIL_WORK,CLEARED,PFMS_MOCK
1019,PRJ-2026-0810,TXN-553930,11097480.74,2024-05-08,CIVIL_WORK,CLEARED,PFMS_MOCK
1020,PRJ-2026-0810,TXN-119807,11097480.74,2024-06-07,CIVIL_WORK,CLEARED,PFMS_MOCK
1021,PRJ-2026-0815,TXN-857287,4553072.59,2024-05-03,CIVIL_WORK,CLEARED,PFMS_MOCK
1022,PRJ-2026-0815,TXN-418657,4553072.59,2024-06-02,CIVIL_WORK,CLEARED,PFMS_MOCK
1023,PRJ-2026-0815,TXN-431684,4553072.59,2024-07-02,CIVIL_WORK,CLEARED,PFMS_MOCK
1024,PRJ-2026-0817,TXN-565762,3748121.55,2024-03-18,CIVIL_WORK,CLEARED,PFMS_MOCK
1025,PRJ-2026-0817,TXN-884941,3748121.55,2024-04-17,CIVIL_WORK,CLEARED,PFMS_MOCK
1026,PRJ-2026-0817,TXN-177882,3748121.55,2024-05-17,CIVIL_WORK,CLEARED,PFMS_MOCK
1027,PRJ-2026-0820,TXN-929170,7723813.24,2024-06-03,CIVIL_WORK,CLEARED,PFMS_MOCK
1028,PRJ-2026-0821,TXN-665779,2682688.35,2024-04-04,CIVIL_WORK,CLEARED,PFMS_MOCK
1029,PRJ-2026-0821,TXN-805280,2682688.35,2024-05-04,CIVIL_WORK,CLEARED,PFMS_MOCK
1030,PRJ-2026-0821,TXN-934152,2682688.35,2024-06-03,CIVIL_WORK,CLEARED,PFMS_MOCK
1031,PRJ-2026-0822,TXN-774017,28351228.87,2024-04-07,CIVIL_WORK,CLEARED,PFMS_MOCK
1032,PRJ-2026-0822,TXN-305841,28351228.87,2024-05-07,CIVIL_WORK,CLEARED,PFMS_MOCK
1033,PRJ-2026-0822,TXN-895210,28351228.87,2024-06-06,CIVIL_WORK,CLEARED,PFMS_MOCK
1034,PRJ-2026-0823,TXN-705495,24265772.95,2024-04-06,CIVIL_WORK,CLEARED,PFMS_MOCK
1035,PRJ-2026-0823,TXN-776490,24265772.95,2024-05-06,CIVIL_WORK,CLEARED,PFMS_MOCK
1036,PRJ-2026-0828,TXN-634162,26236274.6,2024-05-13,CIVIL_WORK,CLEARED,PFMS_MOCK
1037,PRJ-2026-0830,TXN-163319,22659357.54,2024-04-10,CIVIL_WORK,CLEARED,PFMS_MOCK
1038,PRJ-2026-0830,TXN-398929,22659357.54,2024-05-10,CIVIL_WORK,CLEARED,PFMS_MOCK
1039,PRJ-2026-0831,TXN-508564,20152929.7,2024-05-16,CIVIL_WORK,CLEARED,PFMS_MOCK
1040,PRJ-2026-0834,TXN-583155,7935569.15,2024-05-28,CIVIL_WORK,CLEARED,PFMS_MOCK
1041,PRJ-2026-0834,TXN-600005,7935569.15,2024-06-27,CIVIL_WORK,CLEARED,PFMS_MOCK
1042,PRJ-2026-0834,TXN-201886,7935569.15,2024-07-27,CIVIL_WORK,CLEARED,PFMS_MOCK
1043,PRJ-2026-0835,TXN-287350,62125197.67,2024-05-29,CIVIL_WORK,CLEARED,PFMS_MOCK
1044,PRJ-2026-0836,TXN-416236,6002628.94,2024-05-10,CIVIL_WORK,CLEARED,PFMS_MOCK
1045,PRJ-2026-0836,TXN-149440,6002628.94,2024-06-09,CIVIL_WORK,CLEARED,PFMS_MOCK
1046,PRJ-2026-0836,TXN-181618,6002628.94,2024-07-09,CIVIL_WORK,CLEARED,PFMS_MOCK
1047,PRJ-2026-0839,TXN-878197,2253114.67,2024-05-11,CIVIL_WORK,CLEARED,PFMS_MOCK
1048,PRJ-2026-0839,TXN-718083,2253114.67,2024-06-10,CIVIL_WORK,CLEARED,PFMS_MOCK
1049,PRJ-2026-0839,TXN-507147,2253114.67,2024-07-10,CIVIL_WORK,CLEARED,PFMS_MOCK
1050,PRJ-2026-0840,TXN-722647,45591891.01,2024-03-10,CIVIL_WORK,CLEARED,PFMS_MOCK
1051,PRJ-2026-0840,TXN-212368,45591891.01,2024-04-09,CIVIL_WORK,CLEARED,PFMS_MOCK
1052,PRJ-2026-0843,TXN-826603,11998135.8,2024-03-25,CIVIL_WORK,CLEARED,PFMS_MOCK
1053,PRJ-2026-0843,TXN-689975,11998135.8,2024-04-24,CIVIL_WORK,CLEARED,PFMS_MOCK
1054,PRJ-2026-0844,TXN-125030,49574547.73,2024-05-25,CIVIL_WORK,CLEARED,PFMS_MOCK
1055,PRJ-2026-0844,TXN-599118,49574547.73,2024-06-24,CIVIL_WORK,CLEARED,PFMS_MOCK
1056,PRJ-2026-0845,TXN-387079,22765219.57,2024-04-07,CIVIL_WORK,CLEARED,PFMS_MOCK
1057,PRJ-2026-0845,TXN-870968,22765219.57,2024-05-07,CIVIL_WORK,CLEARED,PFMS_MOCK
1058,PRJ-2026-0846,TXN-430393,14053364.15,2024-04-01,CIVIL_WORK,CLEARED,PFMS_MOCK
1059,PRJ-2026-0846,TXN-652816,14053364.15,2024-05-01,CIVIL_WORK,CLEARED,PFMS_MOCK
1060,PRJ-2026-0846,TXN-450673,14053364.15,2024-05-31,CIVIL_WORK,CLEARED,PFMS_MOCK
1061,PRJ-2026-0848,TXN-945139,26677809.31,2024-05-11,CIVIL_WORK,CLEARED,PFMS_MOCK
1062,PRJ-2026-0853,TXN-244850,6470136.6,2024-03-29,CIVIL_WORK,CLEARED,PFMS_MOCK
1063,PRJ-2026-0853,TXN-206105,6470136.6,2024-04-28,CIVIL_WORK,CLEARED,PFMS_MOCK
1064,PRJ-2026-0854,TXN-657433,16332544.73,2024-03-09,CIVIL_WORK,CLEARED,PFMS_MOCK
1065,PRJ-2026-0855,TXN-397157,49284838.86,2024-03-06,CIVIL_WORK,CLEARED,PFMS_MOCK
1066,PRJ-2026-0860,TXN-182763,12162476.92,2024-03-20,CIVIL_WORK,CLEARED,PFMS_MOCK
1067,PRJ-2026-0860,TXN-221380,12162476.92,2024-04-19,CIVIL_WORK,CLEARED,PFMS_MOCK
1068,PRJ-2026-0860,TXN-372038,12162476.92,2024-05-19,CIVIL_WORK,CLEARED,PFMS_MOCK
1069,PRJ-2026-0861,TXN-899710,102543951.82,2024-03-11,CIVIL_WORK,CLEARED,PFMS_MOCK
1070,PRJ-2026-0863,TXN-499116,34895090.03,2024-05-13,CIVIL_WORK,CLEARED,PFMS_MOCK
1071,PRJ-2026-0864,TXN-950615,8892214.63,2024-03-31,CIVIL_WORK,CLEARED,PFMS_MOCK
1072,PRJ-2026-0864,TXN-257432,8892214.63,2024-04-30,CIVIL_WORK,CLEARED,PFMS_MOCK
1073,PRJ-2026-0865,TXN-413425,50779264.25,2024-05-08,CIVIL_WORK,CLEARED,PFMS_MOCK
1074,PRJ-2026-0866,TXN-392537,96220735.75,2024-04-12,CIVIL_WORK,CLEARED,PFMS_MOCK
1075,PRJ-2026-0870,TXN-426781,4066079.2,2024-05-23,CIVIL_WORK,CLEARED,PFMS_MOCK
1076,PRJ-2026-0870,TXN-627471,4066079.2,2024-06-22,CIVIL_WORK,CLEARED,PFMS_MOCK
1077,PRJ-2026-0870,TXN-368717,4066079.2,2024-07-22,CIVIL_WORK,CLEARED,PFMS_MOCK
1078,PRJ-2026-0871,TXN-941447,9231711.47,2024-03-02,CIVIL_WORK,CLEARED,PFMS_MOCK
1079,PRJ-2026-0875,TXN-987499,2952014.65,2024-04-06,CIVIL_WORK,CLEARED,PFMS_MOCK
1080,PRJ-2026-0875,TXN-713756,2952014.65,2024-05-06,CIVIL_WORK,CLEARED,PFMS_MOCK
1081,PRJ-2026-0875,TXN-409881,2952014.65,2024-06-05,CIVIL_WORK,CLEARED,PFMS_MOCK
1082,PRJ-2026-0876,TXN-963126,17420709.43,2024-04-02,CIVIL_WORK,CLEARED,PFMS_MOCK
1083,PRJ-2026-0876,TXN-992980,17420709.43,2024-05-02,CIVIL_WORK,CLEARED,PFMS_MOCK
1084,PRJ-2026-0877,TXN-816861,92712518.28,2024-06-06,CIVIL_WORK,CLEARED,PFMS_MOCK
1085,PRJ-2026-0878,TXN-482429,27143740.86,2024-05-24,CIVIL_WORK,CLEARED,PFMS_MOCK
1086,PRJ-2026-0878,TXN-397652,27143740.86,2024-06-23,CIVIL_WORK,CLEARED,PFMS_MOCK
1087,PRJ-2026-0880,TXN-990137,65992014.25,2024-05-20,CIVIL_WORK,CLEARED,PFMS_MOCK
1088,PRJ-2026-0885,TXN-942262,30080397.85,2024-05-10,CIVIL_WORK,CLEARED,PFMS_MOCK
1089,PRJ-2026-0885,TXN-930926,30080397.85,2024-06-09,CIVIL_WORK,CLEARED,PFMS_MOCK
1090,PRJ-2026-0885,TXN-384194,30080397.85,2024-07-09,CIVIL_WORK,CLEARED,PFMS_MOCK
1091,PRJ-2026-0886,TXN-614619,12581535.43,2024-04-12,CIVIL_WORK,CLEARED,PFMS_MOCK
1092,PRJ-2026-0886,TXN-185040,12581535.43,2024-05-12,CIVIL_WORK,CLEARED,PFMS_MOCK
1093,PRJ-2026-0886,TXN-694723,12581535.43,2024-06-11,CIVIL_WORK,CLEARED,PFMS_MOCK
1094,PRJ-2026-0887,TXN-780006,17478027.94,2024-04-23,CIVIL_WORK,CLEARED,PFMS_MOCK
1095,PRJ-2026-0887,TXN-330917,17478027.94,2024-05-23,CIVIL_WORK,CLEARED,PFMS_MOCK
1096,PRJ-2026-0888,TXN-453819,38816555.99,2024-04-22,CIVIL_WORK,CLEARED,PFMS_MOCK
1097,PRJ-2026-0888,TXN-895000,38816555.99,2024-05-22,CIVIL_WORK,CLEARED,PFMS_MOCK
1098,PRJ-2026-0889,TXN-898646,23975182.42,2024-04-05,CIVIL_WORK,CLEARED,PFMS_MOCK
1099,PRJ-2026-0889,TXN-456042,23975182.42,2024-05-05,CIVIL_WORK,CLEARED,PFMS_MOCK
1100,PRJ-2026-0889,TXN-268716,23975182.42,2024-06-04,CIVIL_WORK,CLEARED,PFMS_MOCK
1101,PRJ-2026-0891,TXN-810064,45938605.24,2024-06-13,CIVIL_WORK,CLEARED,PFMS_MOCK
1102,PRJ-2026-0891,TXN-149446,45938605.24,2024-07-13,CIVIL_WORK,CLEARED,PFMS_MOCK
1103,PRJ-2026-0892,TXN-814458,47772789.52,2024-04-25,CIVIL_WORK,CLEARED,PFMS_MOCK
1104,PRJ-2026-0894,TXN-250538,30759862.3,2024-04-09,CIVIL_WORK,CLEARED,PFMS_MOCK
1105,PRJ-2026-0894,TXN-821141,30759862.3,2024-05-09,CIVIL_WORK,CLEARED,PFMS_MOCK
1106,PRJ-2026-0894,TXN-321270,30759862.3,2024-06-08,CIVIL_WORK,CLEARED,PFMS_MOCK
1107,PRJ-2026-0895,TXN-994341,101638972.47,2024-03-27,CIVIL_WORK,CLEARED,PFMS_MOCK
1108,PRJ-2026-0896,TXN-906095,30269143.82,2024-03-12,CIVIL_WORK,CLEARED,PFMS_MOCK
1109,PRJ-2026-0896,TXN-897502,30269143.82,2024-04-11,CIVIL_WORK,CLEARED,PFMS_MOCK
1110,PRJ-2026-0898,TXN-793260,35939757.97,2024-02-27,CIVIL_WORK,CLEARED,PFMS_MOCK
1111,PRJ-2026-0900,TXN-303080,70046505.8,2024-05-13,CIVIL_WORK,CLEARED,PFMS_MOCK
1112,PRJ-2026-0901,TXN-866083,36985576.66,2024-05-28,CIVIL_WORK,CLEARED,PFMS_MOCK
1113,PRJ-2026-0902,TXN-361996,23188163.59,2024-03-28,CIVIL_WORK,CLEARED,PFMS_MOCK
1114,PRJ-2026-0902,TXN-568094,23188163.59,2024-04-27,CIVIL_WORK,CLEARED,PFMS_MOCK
1115,PRJ-2026-0902,TXN-482115,23188163.59,2024-05-27,CIVIL_WORK,CLEARED,PFMS_MOCK
1116,PRJ-2026-0904,TXN-900686,7078262.68,2024-05-03,CIVIL_WORK,CLEARED,PFMS_MOCK
1117,PRJ-2026-0904,TXN-905248,7078262.68,2024-06-02,CIVIL_WORK,CLEARED,PFMS_MOCK
1118,PRJ-2026-0904,TXN-747200,7078262.68,2024-07-02,CIVIL_WORK,CLEARED,PFMS_MOCK
1119,PRJ-2026-0905,TXN-195342,25834839.16,2024-04-04,CIVIL_WORK,CLEARED,PFMS_MOCK
1120,PRJ-2026-0905,TXN-659221,25834839.16,2024-05-04,CIVIL_WORK,CLEARED,PFMS_MOCK
1121,PRJ-2026-0906,TXN-217827,76837388.26,2024-04-11,CIVIL_WORK,CLEARED,PFMS_MOCK
1122,PRJ-2026-0907,TXN-260197,11447773.68,2024-06-17,CIVIL_WORK,CLEARED,PFMS_MOCK
1123,PRJ-2026-0907,TXN-260680,11447773.68,2024-07-17,CIVIL_WORK,CLEARED,PFMS_MOCK
1124,PRJ-2026-0908,TXN-148997,20630743.34,2024-03-21,CIVIL_WORK,CLEARED,PFMS_MOCK
1125,PRJ-2026-0908,TXN-109577,20630743.34,2024-04-20,CIVIL_WORK,CLEARED,PFMS_MOCK
1126,PRJ-2026-0908,TXN-469266,20630743.34,2024-05-20,CIVIL_WORK,CLEARED,PFMS_MOCK
1127,PRJ-2026-0910,TXN-998463,65162374.09,2024-03-06,CIVIL_WORK,CLEARED,PFMS_MOCK
1128,PRJ-2026-0912,TXN-886539,14002004.79,2024-06-04,CIVIL_WORK,CLEARED,PFMS_MOCK
1129,PRJ-2026-0912,TXN-305298,14002004.79,2024-07-04,CIVIL_WORK,CLEARED,PFMS_MOCK
1130,PRJ-2026-0913,TXN-464703,36893063.41,2024-03-13,CIVIL_WORK,CLEARED,PFMS_MOCK
1131,PRJ-2026-0914,TXN-853885,19589179.34,2024-06-12,CIVIL_WORK,CLEARED,PFMS_MOCK
1132,PRJ-2026-0914,TXN-644033,19589179.34,2024-07-12,CIVIL_WORK,CLEARED,PFMS_MOCK
1133,PRJ-2026-0916,TXN-923094,55757437.39,2024-06-09,CIVIL_WORK,CLEARED,PFMS_MOCK
1134,PRJ-2026-0916,TXN-188207,55757437.39,2024-07-09,CIVIL_WORK,CLEARED,PFMS_MOCK
1135,PRJ-2026-0917,TXN-664587,30593870.54,2024-06-06,CIVIL_WORK,CLEARED,PFMS_MOCK
1136,PRJ-2026-0918,TXN-912947,83018841.55,2024-04-01,CIVIL_WORK,CLEARED,PFMS_MOCK
1137,PRJ-2026-0919,TXN-754873,15871354.38,2024-03-31,CIVIL_WORK,CLEARED,PFMS_MOCK
1138,PRJ-2026-0919,TXN-207062,15871354.38,2024-04-30,CIVIL_WORK,CLEARED,PFMS_MOCK
1139,PRJ-2026-0919,TXN-877616,15871354.38,2024-05-30,CIVIL_WORK,CLEARED,PFMS_MOCK
1140,PRJ-2026-0920,TXN-765456,11375721.61,2024-05-24,CIVIL_WORK,CLEARED,PFMS_MOCK
1141,PRJ-2026-0920,TXN-824694,11375721.61,2024-06-23,CIVIL_WORK,CLEARED,PFMS_MOCK
1142,PRJ-2026-0920,TXN-921839,11375721.61,2024-07-23,CIVIL_WORK,CLEARED,PFMS_MOCK
1143,PRJ-2026-0922,TXN-616900,15696577.89,2024-03-28,CIVIL_WORK,CLEARED,PFMS_MOCK
1144,PRJ-2026-0923,TXN-800998,32922790.84,2024-04-24,CIVIL_WORK,CLEARED,PFMS_MOCK
1145,PRJ-2026-0923,TXN-127403,32922790.84,2024-05-24,CIVIL_WORK,CLEARED,PFMS_MOCK
1146,PRJ-2026-0923,TXN-864679,32922790.84,2024-06-23,CIVIL_WORK,CLEARED,PFMS_MOCK
1147,PRJ-2026-0924,TXN-149006,13484598.41,2024-05-11,CIVIL_WORK,CLEARED,PFMS_MOCK
1148,PRJ-2026-0925,TXN-217307,15412032.31,2024-04-17,CIVIL_WORK,CLEARED,PFMS_MOCK
1149,PRJ-2026-0925,TXN-569522,15412032.31,2024-05-17,CIVIL_WORK,CLEARED,PFMS_MOCK
1150,PRJ-2026-0926,TXN-795721,26390440.53,2024-04-04,CIVIL_WORK,CLEARED,PFMS_MOCK
1151,PRJ-2026-0926,TXN-271995,26390440.53,2024-05-04,CIVIL_WORK,CLEARED,PFMS_MOCK
1152,PRJ-2026-0926,TXN-545249,26390440.53,2024-06-03,CIVIL_WORK,CLEARED,PFMS_MOCK
1153,PRJ-2026-0927,TXN-749004,24733406.94,2024-04-23,CIVIL_WORK,CLEARED,PFMS_MOCK
1154,PRJ-2026-0928,TXN-587460,18854895.45,2024-05-21,CIVIL_WORK,CLEARED,PFMS_MOCK
1155,PRJ-2026-0928,TXN-681205,18854895.45,2024-06-20,CIVIL_WORK,CLEARED,PFMS_MOCK
1156,PRJ-2026-0928,TXN-616732,18854895.45,2024-07-20,CIVIL_WORK,CLEARED,PFMS_MOCK
1157,PRJ-2026-0929,TXN-627952,93273917.35,2024-02-27,CIVIL_WORK,CLEARED,PFMS_MOCK
1158,PRJ-2026-0930,TXN-620148,11371057.14,2024-05-24,CIVIL_WORK,CLEARED,PFMS_MOCK
1159,PRJ-2026-0930,TXN-914455,11371057.14,2024-06-23,CIVIL_WORK,CLEARED,PFMS_MOCK
1160,PRJ-2026-0931,TXN-494488,3233173.45,2024-06-22,CIVIL_WORK,CLEARED,PFMS_MOCK
1161,PRJ-2026-0931,TXN-507032,3233173.45,2024-07-22,CIVIL_WORK,CLEARED,PFMS_MOCK
1162,PRJ-2026-0931,TXN-766517,3233173.45,2024-08-21,CIVIL_WORK,CLEARED,PFMS_MOCK
1163,PRJ-2026-0932,TXN-712292,24542061.65,2024-04-18,CIVIL_WORK,CLEARED,PFMS_MOCK
1164,PRJ-2026-0933,TXN-773008,14658286.49,2024-03-31,CIVIL_WORK,CLEARED,PFMS_MOCK
1165,PRJ-2026-0934,TXN-309030,15792906.42,2024-04-24,CIVIL_WORK,CLEARED,PFMS_MOCK
1166,PRJ-2026-0934,TXN-301504,15792906.42,2024-05-24,CIVIL_WORK,CLEARED,PFMS_MOCK
1167,PRJ-2026-0934,TXN-606796,15792906.42,2024-06-23,CIVIL_WORK,CLEARED,PFMS_MOCK
1168,PRJ-2026-0936,TXN-764644,11707019.67,2024-03-25,CIVIL_WORK,CLEARED,PFMS_MOCK
1169,PRJ-2026-0936,TXN-411739,11707019.67,2024-04-24,CIVIL_WORK,CLEARED,PFMS_MOCK
1170,PRJ-2026-0936,TXN-194290,11707019.67,2024-05-24,CIVIL_WORK,CLEARED,PFMS_MOCK
1171,PRJ-2026-0938,TXN-607002,14668524.81,2024-04-08,CIVIL_WORK,CLEARED,PFMS_MOCK
1172,PRJ-2026-0938,TXN-642452,14668524.81,2024-05-08,CIVIL_WORK,CLEARED,PFMS_MOCK
1173,PRJ-2026-0940,TXN-871058,12510883.74,2024-06-13,CIVIL_WORK,CLEARED,PFMS_MOCK
1174,PRJ-2026-0940,TXN-900323,12510883.74,2024-07-13,CIVIL_WORK,CLEARED,PFMS_MOCK
1175,PRJ-2026-0941,TXN-303894,4600266.74,2024-03-19,CIVIL_WORK,CLEARED,PFMS_MOCK
1176,PRJ-2026-0941,TXN-593146,4600266.74,2024-04-18,CIVIL_WORK,CLEARED,PFMS_MOCK
1177,PRJ-2026-0941,TXN-187533,4600266.74,2024-05-18,CIVIL_WORK,CLEARED,PFMS_MOCK
