project_id,constituency,district,mp_name,state,sanctioned_amount,released_amount,expenditure,project_status,sanctioned_duration_days,project_start_date,expected_completion_date,actual_completion_date,implementing_agency,project_category,progress_percent,released_amount_imputed
PU03581,Ludhiana Constituency,Ludhiana,Ramesh Iyer,Punjab,750000.0,0.0,0.0,recommended,180.0,2023-04-12,2023-10-09,,Rural Dev Dept,school,,False
KE03582,Ernakulam Constituency,Ernakulam,Priya Singh,Kerala,200000.0,0.0,0.0,recommended,270.0,2023-02-24,2023-11-21,,Zilla Parishad,school,,False
WE03583,Kolkata Constituency,Kolkata,Lakshmi Naidu,West Bengal,750000.0,750000.0,373880.38,stalled,730.0,2024-02-09,2026-02-08,,Rural Dev Dept,school,19.3,False
AN03584,Krishna Constituency,Krishna,Priya Kumar,Andhra Pradesh,1500000.0,750000.0,337109.61,stalled,365.0,2023-03-22,2024-03-21,,Rural Dev Dept,school,5.4,False
UT03585,Kanpur Nagar Constituency,Kanpur Nagar,Kavita Nair,Uttar Pradesh,2000000.0,1000000.0,3242165.84,ongoing,545.0,2024-05-29,2025-11-25,,Jal Nigam,irrigation,27.9,False
BI03586,Muzaffarpur Constituency,Muzaffarpur,Priya Nair,Bihar,1000000.0,0.0,0.0,recommended,730.0,2023-12-30,2025-12-29,,PWD,sanitation,,False
WE03587,Howrah Constituency,Howrah,Meena Singh,West Bengal,1000000.0,1000000.0,1562249.98,ongoing,180.0,2024-09-23,2025-03-22,,PWD,community hall,35.1,False
MA03588,Nagpur Constituency,Nagpur,Ramesh Reddy,Maharashtra,2000000.0,0.0,0.0,recommended,270.0,2023-05-25,2024-02-19,,Jal Nigam,electricity,,False
AN03589,Visakhapatnam Constituency,Visakhapatnam,Sanjay Reddy,Andhra Pradesh,200000.0,200000.0,107700.52,ongoing,90.0,2023-07-15,2023-10-13,,PWD,community hall,18.4,False
UT03590,Kanpur Nagar Constituency,Kanpur Nagar,Kavita Nair,Uttar Pradesh,2000000.0,1000000.0,455244.83,completed,270.0,2023-02-02,2023-10-30,2024-05-12,Zilla Parishad,community hall,100.0,False
MA03591,Pune Constituency,Pune,Sunita Reddy,Maharashtra,1500000.0,1500000.0,935403.78,ongoing,365.0,2024-08-05,2025-08-05,,Rural Dev Dept,electricity,70.6,False
RA03592,Jodhpur Constituency,Jodhpur,Meena Verma,Rajasthan,1000000.0,1000000.0,549354.43,ongoing,90.0,2023-05-30,2023-08-28,,Rural Dev Dept,electricity,15.0,False
UT03593,Lucknow Constituency,Lucknow,Sanjay Verma,Uttar Pradesh,500000.0,500000.0,697521.8,ongoing,365.0,2024-11-21,2025-11-21,,PWD,road,67.3,False
AN03594,Krishna Constituency,Krishna,Priya Kumar,Andhra Pradesh,750000.0,375000.0,173618.44,stalled,270.0,2024-01-04,2024-09-30,,Rural Dev Dept,community hall,30.6,False
PU03595,Ludhiana Constituency,Ludhiana,Ramesh Iyer,Punjab,500000.0,500000.0,476884.67,sanctioned,730.0,2023-01-18,2025-01-17,,Rural Dev Dept,community hall,,False
TA03596,Madurai Constituency,Madurai,Anita Verma,Tamil Nadu,2000000.0,2000000.0,1831855.37,completed,270.0,2023-08-30,2024-05-26,2024-05-11,Rural Dev Dept,community hall,100.0,False
UT03597,Lucknow Constituency,Lucknow,Sanjay Verma,Uttar Pradesh,750000.0,375000.0,1463888.94,stalled,365.0,2024-03-11,2025-03-11,,Rural Dev Dept,school,18.3,False
OD03598,Cuttack Constituency,Cuttack,Rajesh Sharma,Odisha,2500000.0,2500000.0,1782589.44,ongoing,365.0,2024-03-14,2025-03-14,,Rural Dev Dept,drinking water,91.9,False
PU03599,Ludhiana Constituency,Ludhiana,Ramesh Iyer,Punjab,2000000.0,2000000.0,1875932.57,completed,730.0,2024-10-10,2026-10-10,2027-02-18,Rural Dev Dept,school,100.0,False
OD03600,Cuttack Constituency,Cuttack,Rajesh Sharma,Odisha,500000.0,0.0,0.0,recommended,365.0,2024-04-18,2025-04-18,,Jal Nigam,drinking water,,False
TA03601,Chennai Constituency,Chennai,Manoj Rao,Tamil Nadu,1000000.0,500000.0,419934.04,completed,730.0,2024-03-06,2026-03-06,2026-02-23,Rural Dev Dept,sanitation,100.0,False
MA03602,Nagpur Constituency,Nagpur,Ramesh Reddy,Maharashtra,300000.0,150000.0,59347.57,sanctioned,270.0,2023-10-22,2024-07-18,,PWD,road,,False
TA03603,Madurai Constituency,Madurai,Anita Verma,Tamil Nadu,300000.0,300000.0,133085.71,completed,270.0,2024-04-03,2024-12-29,2025-02-18,Jal Nigam,school,100.0,False
KE03604,Ernakulam Constituency,Ernakulam,Priya Singh,Kerala,2500000.0,2500000.0,1620303.8,ongoing,180.0,2024-03-12,2024-09-08,,PWD,drinking water,84.6,False
BI03605,Muzaffarpur Constituency,Muzaffarpur,Priya Nair,Bihar,1000000.0,1000000.0,578054.23,sanctioned,270.0,2024-11-26,2025-08-23,,Jal Nigam,community hall,,False
AN03606,Guntur Constituency,Guntur,Arjun Gowda,Andhra Pradesh,200000.0,100000.0,64838.05,ongoing,180.0,2023-03-21,2023-09-17,,Jal Nigam,electricity,61.1,False
BI03607,Muzaffarpur Constituency,Muzaffarpur,Priya Nair,Bihar,200000.0,200000.0,304781.58,stalled,180.0,2023-11-29,2024-05-27,,PWD,drinking water,24.6,False
WE03608,Kolkata Constituency,Kolkata,Lakshmi Naidu,West Bengal,200000.0,100000.0,353575.96,completed,180.0,2023-02-13,2023-08-12,2023-09-16,Rural Dev Dept,school,100.0,False
MA03609,Nagpur Constituency,Nagpur,Ramesh Reddy,Maharashtra,1500000.0,1500000.0,1462894.1,sanctioned,90.0,2023-09-17,2023-12-16,,Zilla Parishad,community hall,,False
MA03610,Pune Constituency,Pune,Sunita Reddy,Maharashtra,2000000.0,2000000.0,1472540.32,completed,730.0,2024-06-03,2026-06-03,2026-08-06,Jal Nigam,sanitation,100.0,False
AN03611,Krishna Constituency,Krishna,Priya Kumar,Andhra Pradesh,1500000.0,750000.0,227317.49,ongoing,180.0,2023-04-03,2023-09-30,,PWD,electricity,91.1,False
KE03612,Ernakulam Constituency,Ernakulam,Priya Singh,Kerala,1500000.0,1500000.0,1160789.86,ongoing,545.0,2024-05-04,2025-10-31,,Jal Nigam,sanitation,41.2,False
BI03613,Gaya Constituency,Gaya,Lakshmi Kumar,Bihar,750000.0,375000.0,1170549.62,completed,270.0,2024-06-22,2025-03-19,2025-05-30,Jal Nigam,irrigation,100.0,False
MA03614,Nagpur Constituency,Nagpur,Ramesh Reddy,Maharashtra,750000.0,750000.0,1214739.13,ongoing,365.0,2024-10-12,2025-10-12,,PWD,irrigation,34.4,False
KA03615,Bengaluru Urban Constituency,Bengaluru Urban,Kavita Rao,Karnataka,2000000.0,2000000.0,1579078.63,ongoing,90.0,2024-08-05,2024-11-03,,Zilla Parishad,community hall,69.9,False
KA03616,Mysuru Constituency,Mysuru,Manoj Singh,Karnataka,500000.0,0.0,0.0,recommended,730.0,2024-02-11,2026-02-10,,PWD,drinking water,,False
KA03617,Belagavi Constituency,Belagavi,Sanjay Gowda,Karnataka,2500000.0,2500000.0,884309.3,completed,365.0,2023-10-20,2024-10-19,2024-11-12,Rural Dev Dept,road,100.0,False
BI03618,Gaya Constituency,Gaya,Lakshmi Kumar,Bihar,200000.0,200000.0,153632.3,sanctioned,545.0,2024-12-01,2026-05-30,,Jal Nigam,road,,False
MA03619,Nagpur Constituency,Nagpur,Ramesh Reddy,Maharashtra,1000000.0,500000.0,1579354.52,stalled,365.0,2024-10-22,2025-10-22,,Zilla Parishad,school,31.2,False
KA03620,Belagavi Constituency,Belagavi,Sanjay Gowda,Karnataka,300000.0,300000.0,110556.74,ongoing,270.0,2023-12-06,2024-09-01,,Zilla Parishad,sanitation,20.4,False
AN03621,Guntur Constituency,Guntur,Arjun Gowda,Andhra Pradesh,1000000.0,500000.0,1246996.61,ongoing,270.0,2023-02-13,2023-11-10,,Rural Dev Dept,community hall,31.3,False
BI03622,Patna Constituency,Patna,Arjun Verma,Bihar,2000000.0,2000000.0,847349.37,stalled,545.0,2024-07-18,2026-01-14,,Jal Nigam,irrigation,13.2,False
BI03623,Muzaffarpur Constituency,Muzaffarpur,Priya Nair,Bihar,200000.0,100000.0,53556.84,ongoing,270.0,2023-03-24,2023-12-19,,Zilla Parishad,road,93.4,False
KE03624,Ernakulam Constituency,Ernakulam,Priya Singh,Kerala,1500000.0,0.0,1969971.13,recommended,90.0,2023-12-24,2024-03-23,,Jal Nigam,irrigation,,False
MA03625,Pune Constituency,Pune,Sunita Reddy,Maharashtra,1500000.0,750000.0,2053445.12,completed,270.0,2023-12-18,2024-09-13,2025-03-05,Zilla Parishad,electricity,100.0,False
OD03626,Cuttack Constituency,Cuttack,Rajesh Sharma,Odisha,2500000.0,1250000.0,464942.16,completed,180.0,2024-04-29,2024-10-26,2025-01-25,Jal Nigam,irrigation,100.0,False
RA03627,Jaipur Constituency,Jaipur,Ramesh Kumar,Rajasthan,300000.0,300000.0,490437.86,completed,270.0,2023-09-03,2024-05-30,2024-06-14,Zilla Parishad,road,100.0,False
BI03628,Patna Constituency,Patna,Arjun Verma,Bihar,2500000.0,2500000.0,2042232.62,ongoing,365.0,2023-12-05,2024-12-04,,Rural Dev Dept,school,22.4,False
WE03629,Howrah Constituency,Howrah,Meena Singh,West Bengal,750000.0,750000.0,883866.08,ongoing,545.0,2024-03-10,2025-09-06,,Rural Dev Dept,drinking water,69.8,False
WE03630,Howrah Constituency,Howrah,Meena Singh,West Bengal,300000.0,150000.0,486899.55,ongoing,180.0,2024-03-12,2024-09-08,,Rural Dev Dept,sanitation,15.5,False
KA03631,Belagavi Constituency,Belagavi,Sanjay Gowda,Karnataka,300000.0,150000.0,131484.4,ongoing,90.0,2024-03-01,2024-05-30,,PWD,road,82.6,False
OD03632,Cuttack Constituency,Cuttack,Rajesh Sharma,Odisha,1500000.0,1500000.0,2883570.16,ongoing,180.0,2023-02-13,2023-08-12,,Jal Nigam,community hall,93.5,False
WE03633,Kolkata Constituency,Kolkata,Lakshmi Naidu,West Bengal,2000000.0,0.0,0.0,recommended,180.0,2024-06-22,2024-12-19,,Zilla Parishad,road,,False
KA03634,Mysuru Constituency,Mysuru,Manoj Singh,Karnataka,1500000.0,0.0,0.0,recommended,545.0,2023-01-11,2024-07-09,,PWD,community hall,,False
TA03635,Chennai Constituency,Chennai,Manoj Rao,Tamil Nadu,300000.0,300000.0,389485.31,sanctioned,180.0,2024-04-13,2024-10-10,,PWD,school,,False
MA03636,Pune Constituency,Pune,Sunita Reddy,Maharashtra,750000.0,375000.0,200548.77,stalled,365.0,2023-04-26,2024-04-25,,Rural Dev Dept,road,36.2,False
UT03637,Lucknow Constituency,Lucknow,Sanjay Verma,Uttar Pradesh,200000.0,200000.0,174680.83,stalled,365.0,2024-11-17,2025-11-17,,Jal Nigam,drinking water,37.1,False
KA03638,Belagavi Constituency,Belagavi,Sanjay Gowda,Karnataka,2500000.0,2500000.0,1125549.54,completed,730.0,2024-03-07,2026-03-07,2026-02-11,Rural Dev Dept,road,100.0,False
UT03639,Lucknow Constituency,Lucknow,Sanjay Verma,Uttar Pradesh,2000000.0,2000000.0,896352.57,completed,545.0,2023-11-05,2025-05-03,2025-06-15,Jal Nigam,drinking water,100.0,False
KA03640,Bengaluru Urban Constituency,Bengaluru Urban,Kavita Rao,Karnataka,1500000.0,1500000.0,2284264.45,ongoing,90.0,2024-06-23,2024-09-21,,Jal Nigam,electricity,55.9,False
OD03641,Cuttack Constituency,Cuttack,Rajesh Sharma,Odisha,200000.0,100000.0,59413.81,ongoing,90.0,2023-10-29,2024-01-27,,Zilla Parishad,community hall,70.9,False
AN03642,Guntur Constituency,Guntur,Arjun Gowda,Andhra Pradesh,200000.0,200000.0,174510.77,stalled,90.0,2024-11-21,2025-02-19,,Zilla Parishad,irrigation,17.2,False
TA03643,Coimbatore Constituency,Coimbatore,Ramesh Naidu,Tamil Nadu,300000.0,300000.0,100705.63,ongoing,180.0,2023-05-29,2023-11-25,,PWD,electricity,47.4,False
RA03644,Jodhpur Constituency,Jodhpur,Meena Verma,Rajasthan,300000.0,150000.0,62132.33,ongoing,180.0,2024-08-05,2025-02-01,,Rural Dev Dept,electricity,39.5,False
KE03645,Ernakulam Constituency,Ernakulam,Priya Singh,Kerala,2000000.0,2000000.0,1740073.59,ongoing,545.0,2024-04-19,2025-10-16,,PWD,community hall,28.5,False
TA03646,Chennai Constituency,Chennai,Manoj Rao,Tamil Nadu,2000000.0,2000000.0,1651525.81,completed,545.0,2024-04-19,2025-10-16,2026-02-08,Rural Dev Dept,community hall,100.0,False
PU03647,Ludhiana Constituency,Ludhiana,Ramesh Iyer,Punjab,750000.0,375000.0,214866.06,ongoing,545.0,2024-01-02,2025-06-30,,PWD,school,89.5,False
TA03648,Madurai Constituency,Madurai,Anita Verma,Tamil Nadu,1000000.0,500000.0,183633.8,completed,270.0,2023-03-12,2023-12-07,2024-06-23,Rural Dev Dept,school,100.0,False
KA03649,Bengaluru Urban Constituency,Bengaluru Urban,Kavita Rao,Karnataka,300000.0,300000.0,255723.59,sanctioned,180.0,2023-03-14,2023-09-10,,Zilla Parishad,electricity,,False
MA03650,Pune Constituency,Pune,Sunita Reddy,Maharashtra,2500000.0,2500000.0,1930182.69,ongoing,180.0,2024-06-01,2024-11-28,,Rural Dev Dept,electricity,82.7,False
RA03651,Jaipur Constituency,Jaipur,Ramesh Kumar,Rajasthan,300000.0,300000.0,260837.13,stalled,270.0,2024-10-11,2025-07-08,,Zilla Parishad,sanitation,18.1,False
AN03652,Visakhapatnam Constituency,Visakhapatnam,Sanjay Reddy,Andhra Pradesh,300000.0,150000.0,75181.71,completed,730.0,2023-01-13,2025-01-12,2025-03-22,Rural Dev Dept,road,100.0,False
TA03653,Madurai Constituency,Madurai,Anita Verma,Tamil Nadu,1500000.0,1500000.0,1363417.8,stalled,730.0,2024-10-13,2026-10-13,,Rural Dev Dept,road,7.6,False
BI03654,Gaya Constituency,Gaya,Lakshmi Kumar,Bihar,750000.0,750000.0,250026.03,ongoing,365.0,2023-12-24,2024-12-23,,Jal Nigam,road,92.0,False
WE03655,Howrah Constituency,Howrah,Meena Singh,West Bengal,2000000.0,2000000.0,1216006.08,completed,545.0,2024-07-23,2026-01-19,2026-04-21,Jal Nigam,irrigation,100.0,False
UT03656,Varanasi Constituency,Varanasi,Arjun Naidu,Uttar Pradesh,2000000.0,0.0,0.0,recommended,90.0,2023-06-08,2023-09-06,,Rural Dev Dept,sanitation,,False
KE03657,Kozhikode Constituency,Kozhikode,Manoj Gowda,Kerala,200000.0,200000.0,76278.06,ongoing,365.0,2024-03-28,2025-03-28,,Zilla Parishad,school,25.3,False
KA03658,Mysuru Constituency,Mysuru,Manoj Singh,Karnataka,2500000.0,1250000.0,709545.31,completed,365.0,2024-09-20,2025-09-20,2025-12-17,PWD,sanitation,100.0,False
MA03659,Nagpur Constituency,Nagpur,Ramesh Reddy,Maharashtra,750000.0,375000.0,204814.44,completed,730.0,2023-07-16,2025-07-15,2025-06-28,Zilla Parishad,sanitation,100.0,False
TA03660,Chennai Constituency,Chennai,Manoj Rao,Tamil Nadu,1000000.0,500000.0,376370.46,stalled,270.0,2024-09-23,2025-06-20,,PWD,electricity,22.0,False
MA03661,Nagpur Constituency,Nagpur,Ramesh Reddy,Maharashtra,750000.0,375000.0,363048.5,stalled,365.0,2023-05-14,2024-05-13,,Jal Nigam,community hall,25.7,False
KE03662,Ernakulam Constituency,Ernakulam,Priya Singh,Kerala,2000000.0,2000000.0,3376833.5,stalled,545.0,2024-05-02,2025-10-29,,Jal Nigam,drinking water,31.7,False
BI03663,Muzaffarpur Constituency,Muzaffarpur,Priya Nair,Bihar,2500000.0,0.0,0.0,recommended,365.0,2023-01-01,2024-01-01,,Zilla Parishad,irrigation,,False
AN03664,Visakhapatnam Constituency,Visakhapatnam,Sanjay Reddy,Andhra Pradesh,200000.0,100000.0,51769.78,completed,730.0,2023-04-29,2025-04-28,2025-08-07,Rural Dev Dept,drinking water,100.0,False
BI03665,Muzaffarpur Constituency,Muzaffarpur,Priya Nair,Bihar,2000000.0,2000000.0,1310905.91,stalled,730.0,2024-10-17,2026-10-17,,Jal Nigam,community hall,34.3,False
TA03666,Coimbatore Constituency,Coimbatore,Ramesh Naidu,Tamil Nadu,200000.0,200000.0,60547.15,completed,365.0,2024-03-26,2025-03-26,2025-08-11,PWD,community hall,100.0,False
TA03667,Madurai Constituency,Madurai,Anita Verma,Tamil Nadu,200000.0,200000.0,84312.79,sanctioned,180.0,2023-08-07,2024-02-03,,Jal Nigam,community hall,,False
KA03668,Bengaluru Urban Constituency,Bengaluru Urban,Kavita Rao,Karnataka,1500000.0,1500000.0,847956.18,stalled,270.0,2023-06-13,2024-03-09,,Jal Nigam,road,39.7,False
WE03669,Kolkata Constituency,Kolkata,Lakshmi Naidu,West Bengal,1500000.0,1500000.0,666006.88,completed,90.0,2023-04-30,2023-07-29,2024-01-02,Zilla Parishad,drinking water,100.0,False
AN03670,Guntur Constituency,Guntur,Arjun Gowda,Andhra Pradesh,2500000.0,2500000.0,1587816.86,sanctioned,365.0,2024-01-03,2025-01-02,,PWD,road,,False
WE03671,Howrah Constituency,Howrah,Meena Singh,West Bengal,2000000.0,0.0,0.0,recommended,180.0,2024-07-03,2024-12-30,,Zilla Parishad,irrigation,,False
WE03672,Howrah Constituency,Howrah,Meena Singh,West Bengal,1000000.0,1000000.0,961866.71,completed,730.0,2023-08-06,2025-08-05,2026-02-20,Zilla Parishad,drinking water,100.0,False
KA03673,Belagavi Constituency,Belagavi,Sanjay Gowda,Karnataka,2000000.0,1000000.0,770751.03,stalled,730.0,2024-04-12,2026-04-12,,Rural Dev Dept,drinking water,37.2,False
RA03674,Jaipur Constituency,Jaipur,Ramesh Kumar,Rajasthan,300000.0,300000.0,241627.21,sanctioned,545.0,2023-07-12,2025-01-07,,Zilla Parishad,drinking water,,False
TA03675,Madurai Constituency,Madurai,Anita Verma,Tamil Nadu,2500000.0,0.0,0.0,recommended,180.0,2023-06-05,2023-12-02,,Rural Dev Dept,road,,False
AN03676,Visakhapatnam Constituency,Visakhapatnam,Sanjay Reddy,Andhra Pradesh,2000000.0,2000000.0,1232013.0,completed,545.0,2023-05-30,2024-11-25,2024-11-05,Jal Nigam,sanitation,100.0,False
OD03677,Cuttack Constituency,Cuttack,Rajesh Sharma,Odisha,750000.0,750000.0,1407240.76,stalled,90.0,2023-05-25,2023-08-23,,Rural Dev Dept,electricity,14.1,False
PU03678,Ludhiana Constituency,Ludhiana,Ramesh Iyer,Punjab,200000.0,200000.0,230611.06,stalled,180.0,2023-01-24,2023-07-23,,PWD,community hall,25.6,False
MA03679,Nagpur Constituency,Nagpur,Ramesh Reddy,Maharashtra,300000.0,300000.0,538215.42,completed,90.0,2023-02-27,2023-05-28,2023-09-07,Jal Nigam,drinking water,100.0,False
WE03680,Howrah Constituency,Howrah,Meena Singh,West Bengal,2500000.0,2500000.0,1857683.25,sanctioned,90.0,2024-03-11,2024-06-09,,Rural Dev Dept,community hall,,False
WE03681,Howrah Constituency,Howrah,Meena Singh,West Bengal,200000.0,200000.0,167847.04,ongoing,270.0,2024-08-28,2025-05-25,,Zilla Parishad,sanitation,70.4,False
TA03682,Coimbatore Constituency,Coimbatore,Ramesh Naidu,Tamil Nadu,300000.0,300000.0,455120.31,completed,180.0,2024-04-11,2024-10-08,2025-01-16,Jal Nigam,school,100.0,False
KE03683,Ernakulam Constituency,Ernakulam,Priya Singh,Kerala,500000.0,0.0,0.0,recommended,730.0,2024-08-13,2026-08-13,,Zilla Parishad,school,,False
TA03684,Madurai Constituency,Madurai,Anita Verma,Tamil Nadu,750000.0,750000.0,600393.08,ongoing,90.0,2023-09-21,2023-12-20,,Rural Dev Dept,electricity,48.2,False
UT03685,Lucknow Constituency,Lucknow,Sanjay Verma,Uttar Pradesh,1500000.0,1500000.0,631016.13,stalled,545.0,2024-04-24,2025-10-21,,Jal Nigam,road,16.0,False
AN03686,Krishna Constituency,Krishna,Priya Kumar,Andhra Pradesh,500000.0,250000.0,77660.91,completed,90.0,2023-10-31,2024-01-29,2024-02-10,PWD,school,100.0,False
BI03687,Gaya Constituency,Gaya,Lakshmi Kumar,Bihar,2500000.0,0.0,0.0,recommended,545.0,2024-11-02,2026-05-01,,Jal Nigam,sanitation,,False
KA03688,Mysuru Constituency,Mysuru,Manoj Singh,Karnataka,1000000.0,0.0,0.0,recommended,270.0,2024-03-23,2024-12-18,,PWD,road,,False
KA03689,Mysuru Constituency,Mysuru,Manoj Singh,Karnataka,1000000.0,500000.0,376303.87,ongoing,545.0,2023-09-05,2025-03-03,,Jal Nigam,irrigation,13.0,False
WE03690,Kolkata Constituency,Kolkata,Lakshmi Naidu,West Bengal,750000.0,375000.0,1158096.11,ongoing,90.0,2024-04-10,2024-07-09,,PWD,irrigation,78.7,False
RA03691,Jodhpur Constituency,Jodhpur,Meena Verma,Rajasthan,1500000.0,1500000.0,1409461.99,ongoing,90.0,2023-07-19,2023-10-17,,PWD,road,42.9,False
RA03692,Jaipur Constituency,Jaipur,Ramesh Kumar,Rajasthan,300000.0,300000.0,120722.63,completed,90.0,2024-02-18,2024-05-18,2024-11-15,Jal Nigam,electricity,100.0,False
KA03693,Bengaluru Urban Constituency,Bengaluru Urban,Kavita Rao,Karnataka,2000000.0,2000000.0,1861004.08,ongoing,270.0,2024-01-06,2024-10-02,,Jal Nigam,road,68.7,False
UT03694,Varanasi Constituency,Varanasi,Arjun Naidu,Uttar Pradesh,500000.0,500000.0,334013.09,completed,545.0,2024-09-09,2026-03-08,2026-07-30,Zilla Parishad,road,100.0,False
PU03695,Ludhiana Constituency,Ludhiana,Ramesh Iyer,Punjab,2500000.0,2500000.0,1445069.52,sanctioned,545.0,2024-03-23,2025-09-19,,Rural Dev Dept,electricity,,False
TA03696,Coimbatore Constituency,Coimbatore,Ramesh Naidu,Tamil Nadu,2500000.0,0.0,2896535.06,recommended,270.0,2024-06-28,2025-03-25,,PWD,drinking water,,False
TA03697,Coimbatore Constituency,Coimbatore,Ramesh Naidu,Tamil Nadu,2000000.0,2000000.0,1626418.01,stalled,545.0,2023-07-24,2025-01-19,,PWD,road,22.4,False
TA03698,Coimbatore Constituency,Coimbatore,Ramesh Naidu,Tamil Nadu,300000.0,300000.0,212718.15,ongoing,545.0,2023-02-12,2024-08-10,,PWD,electricity,10.7,False
MA03699,Pune Constituency,Pune,Sunita Reddy,Maharashtra,750000.0,750000.0,468884.6,completed,270.0,2024-11-28,2025-08-25,2025-07-31,Rural Dev Dept,irrigation,100.0,False
PU03700,Ludhiana Constituency,Ludhiana,Ramesh Iyer,Punjab,300000.0,300000.0,169586.72,ongoing,545.0,2024-05-09,2025-11-05,,Rural Dev Dept,irrigation,31.4,False
RA03701,Jaipur Constituency,Jaipur,Ramesh Kumar,Rajasthan,2000000.0,2000000.0,856861.39,ongoing,180.0,2024-11-19,2025-05-18,,Rural Dev Dept,irrigation,44.0,False
KA03702,Bengaluru Urban Constituency,Bengaluru Urban,Kavita Rao,Karnataka,1000000.0,500000.0,434290.2,stalled,270.0,2024-02-04,2024-10-31,,Zilla Parishad,school,31.8,False
WE03703,Howrah Constituency,Howrah,Meena Singh,West Bengal,300000.0,300000.0,121884.69,completed,180.0,2023-07-05,2024-01-01,2024-06-26,Zilla Parishad,irrigation,100.0,False
BI03704,Gaya Constituency,Gaya,Lakshmi Kumar,Bihar,750000.0,750000.0,509695.06,completed,365.0,2024-01-27,2025-01-26,2025-02-15,Jal Nigam,school,100.0,False
BI03705,Muzaffarpur Constituency,Muzaffarpur,Priya Nair,Bihar,2000000.0,1000000.0,580011.56,completed,545.0,2023-02-12,2024-08-10,2024-08-15,Rural Dev Dept,drinking water,100.0,False
KE03706,Ernakulam Constituency,Ernakulam,Priya Singh,Kerala,1000000.0,1000000.0,414590.15,completed,730.0,2023-12-04,2025-12-03,2026-02-27,Jal Nigam,electricity,100.0,False
PU03707,Ludhiana Constituency,Ludhiana,Ramesh Iyer,Punjab,1500000.0,0.0,0.0,recommended,270.0,2024-01-13,2024-10-09,,Zilla Parishad,drinking water,,False
BI03708,Gaya Constituency,Gaya,Lakshmi Kumar,Bihar,750000.0,375000.0,176336.5,completed,545.0,2023-11-16,2025-05-14,2025-09-02,Rural Dev Dept,electricity,100.0,False
UT03709,Kanpur Nagar Constituency,Kanpur Nagar,Kavita Nair,Uttar Pradesh,300000.0,300000.0,195364.61,stalled,270.0,2023-10-08,2024-07-04,,Jal Nigam,electricity,37.0,False
UT03710,Varanasi Constituency,Varanasi,Arjun Naidu,Uttar Pradesh,1500000.0,0.0,0.0,recommended,180.0,2023-09-10,2024-03-08,,Zilla Parishad,road,,False
OD03711,Cuttack Constituency,Cuttack,Rajesh Sharma,Odisha,500000.0,500000.0,213460.15,stalled,365.0,2024-02-07,2025-02-06,,Rural Dev Dept,drinking water,14.2,False
UT03712,Lucknow Constituency,Lucknow,Sanjay Verma,Uttar Pradesh,500000.0,250000.0,179528.96,completed,545.0,2024-07-27,2026-01-23,2026-06-14,PWD,drinking water,100.0,False
UT03713,Kanpur Nagar Constituency,Kanpur Nagar,Kavita Nair,Uttar Pradesh,1500000.0,1500000.0,1277316.94,ongoing,730.0,2024-02-08,2026-02-07,,Jal Nigam,road,61.4,False
AN03714,Visakhapatnam Constituency,Visakhapatnam,Sanjay Reddy,Andhra Pradesh,2000000.0,1000000.0,914991.79,ongoing,270.0,2023-04-20,2024-01-15,,PWD,drinking water,41.6,False
KE03715,Ernakulam Constituency,Ernakulam,Priya Singh,Kerala,300000.0,150000.0,86266.69,sanctioned,545.0,2023-08-01,2025-01-27,,Jal Nigam,drinking water,,False
BI03716,Patna Constituency,Patna,Arjun Verma,Bihar,500000.0,250000.0,207801.29,stalled,90.0,2024-08-24,2024-11-22,,Rural Dev Dept,school,17.5,False
TA03717,Coimbatore Constituency,Coimbatore,Ramesh Naidu,Tamil Nadu,300000.0,150000.0,136202.45,stalled,365.0,2023-01-01,2024-01-01,,Jal Nigam,electricity,35.2,False
BI03718,Gaya Constituency,Gaya,Lakshmi Kumar,Bihar,500000.0,0.0,652826.14,recommended,730.0,2024-10-18,2026-10-18,,Zilla Parishad,drinking water,,False
BI03719,Patna Constituency,Patna,Arjun Verma,Bihar,300000.0,0.0,0.0,recommended,270.0,2024-09-24,2025-06-21,,PWD,road,,False
OD03720,Cuttack Constituency,Cuttack,Rajesh Sharma,Odisha,200000.0,200000.0,102543.84,completed,270.0,2024-01-19,2024-10-15,2024-10-07,Rural Dev Dept,community hall,100.0,False
RA03721,Jaipur Constituency,Jaipur,Ramesh Kumar,Rajasthan,300000.0,300000.0,116798.75,ongoing,730.0,2023-05-13,2025-05-12,,Rural Dev Dept,community hall,67.7,False
AN03722,Guntur Constituency,Guntur,Arjun Gowda,Andhra Pradesh,750000.0,375000.0,152376.61,ongoing,270.0,2023-06-02,2024-02-27,,Jal Nigam,school,45.9,False
KA03723,Mysuru Constituency,Mysuru,Manoj Singh,Karnataka,2000000.0,2000000.0,1433782.21,completed,180.0,2023-06-13,2023-12-10,2024-05-21,Zilla Parishad,electricity,100.0,False
WE03724,Kolkata Constituency,Kolkata,Lakshmi Naidu,West Bengal,300000.0,300000.0,406801.93,ongoing,545.0,2024-07-18,2026-01-14,,PWD,electricity,68.0,False
KA03725,Bengaluru Urban Constituency,Bengaluru Urban,Kavita Rao,Karnataka,2000000.0,1000000.0,760886.31,completed,270.0,2024-08-25,2025-05-22,2025-08-16,Rural Dev Dept,community hall,100.0,False
RA03726,Jaipur Constituency,Jaipur,Ramesh Kumar,Rajasthan,2000000.0,2000000.0,691893.92,stalled,730.0,2023-08-27,2025-08-26,,Zilla Parishad,irrigation,10.1,False
