project_id,constituency,district,mp_name,state,sanctioned_amount,released_amount,expenditure,project_status,sanctioned_duration_days,project_start_date,expected_completion_date,actual_completion_date,implementing_agency,project_category,progress_percent,released_amount_imputed
TA08583,Chennai Constituency,Chennai,Meena Verma,Tamil Nadu,2500000.0,1250000.0,1018983.56,ongoing,180.0,2023-03-18,2023-09-14,,Zilla Parishad,community hall,17.0,False
WE08584,Howrah Constituency,Howrah,Anita Nair,West Bengal,200000.0,200000.0,132826.31,ongoing,90.0,2024-01-11,2024-04-10,,Jal Nigam,drinking water,26.3,False
UT08585,Varanasi Constituency,Varanasi,Lakshmi Gowda,Uttar Pradesh,1500000.0,0.0,0.0,recommended,90.0,2024-02-06,2024-05-06,,Jal Nigam,drinking water,,False
BI08586,Gaya Constituency,Gaya,Arjun Sharma,Bihar,2000000.0,2000000.0,1700234.37,completed,90.0,2023-04-01,2023-06-30,2023-12-10,PWD,electricity,100.0,False
KA08587,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,300000.0,0.0,0.0,recommended,365.0,2024-11-08,2025-11-08,,Zilla Parishad,irrigation,,False
PU08588,Ludhiana Constituency,Ludhiana,Meena Rao,Punjab,1000000.0,500000.0,281754.01,stalled,90.0,2023-03-13,2023-06-11,,PWD,irrigation,19.5,False
TA08589,Chennai Constituency,Chennai,Meena Verma,Tamil Nadu,500000.0,250000.0,167936.27,sanctioned,545.0,2024-06-27,2025-12-24,,PWD,irrigation,,False
AN08590,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,500000.0,250000.0,112395.51,ongoing,90.0,2023-10-30,2024-01-28,,Zilla Parishad,sanitation,80.8,False
BI08591,Gaya Constituency,Gaya,Arjun Sharma,Bihar,500000.0,500000.0,983262.85,completed,270.0,2024-06-18,2025-03-15,2025-06-12,Jal Nigam,sanitation,100.0,False
KA08592,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,2000000.0,2000000.0,1230147.4,ongoing,730.0,2023-07-27,2025-07-26,,Zilla Parishad,sanitation,86.7,False
UT08593,Lucknow Constituency,Lucknow,Kavita Iyer,Uttar Pradesh,750000.0,0.0,0.0,recommended,180.0,2023-06-21,2023-12-18,,Rural Dev Dept,sanitation,,False
UT08594,Kanpur Nagar Constituency,Kanpur Nagar,Anita Iyer,Uttar Pradesh,750000.0,375000.0,349009.73,stalled,365.0,2024-04-16,2025-04-16,,Rural Dev Dept,drinking water,21.7,False
KA08595,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,1000000.0,500000.0,414755.41,sanctioned,730.0,2023-09-19,2025-09-18,,Rural Dev Dept,irrigation,,False
AN08596,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,750000.0,750000.0,647147.53,ongoing,545.0,2024-04-15,2025-10-12,,Jal Nigam,sanitation,64.2,False
BI08597,Patna Constituency,Patna,Arjun Verma,Bihar,2500000.0,2500000.0,2459048.34,stalled,90.0,2023-04-22,2023-07-21,,PWD,road,8.4,False
TA08598,Coimbatore Constituency,Coimbatore,Kavita Rao,Tamil Nadu,1500000.0,1500000.0,1154879.67,ongoing,365.0,2024-02-28,2025-02-27,,Jal Nigam,sanitation,82.0,False
TA08599,Coimbatore Constituency,Coimbatore,Kavita Rao,Tamil Nadu,200000.0,200000.0,169510.98,stalled,180.0,2023-09-11,2024-03-09,,Jal Nigam,sanitation,17.9,False
RA08600,Jaipur Constituency,Jaipur,Kavita Verma,Rajasthan,1500000.0,750000.0,2841369.86,ongoing,180.0,2023-10-18,2024-04-15,,PWD,electricity,36.8,False
KA08601,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,2000000.0,2000000.0,1854104.59,ongoing,180.0,2024-04-17,2024-10-14,,PWD,irrigation,59.6,False
BI08602,Gaya Constituency,Gaya,Arjun Sharma,Bihar,200000.0,200000.0,194114.57,stalled,365.0,2024-10-19,2025-10-19,,Jal Nigam,school,27.5,False
OD08603,Cuttack Constituency,Cuttack,Suresh Singh,Odisha,1000000.0,500000.0,421183.47,stalled,270.0,2023-01-07,2023-10-04,,Jal Nigam,sanitation,18.5,False
AN08604,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,750000.0,0.0,0.0,recommended,270.0,2024-10-10,2025-07-07,,Zilla Parishad,drinking water,,False
AN08605,Visakhapatnam Constituency,Visakhapatnam,Vikram Naidu,Andhra Pradesh,1000000.0,500000.0,1858796.43,ongoing,365.0,2024-06-27,2025-06-27,,PWD,drinking water,51.8,False
BI08606,Gaya Constituency,Gaya,Arjun Sharma,Bihar,2000000.0,2000000.0,1120723.59,stalled,365.0,2023-07-31,2024-07-30,,Rural Dev Dept,community hall,23.1,False
TA08607,Coimbatore Constituency,Coimbatore,Kavita Rao,Tamil Nadu,2500000.0,2500000.0,1715431.29,stalled,270.0,2024-05-15,2025-02-09,,Jal Nigam,road,14.0,False
BI08608,Gaya Constituency,Gaya,Arjun Sharma,Bihar,750000.0,750000.0,556166.57,completed,180.0,2023-02-25,2023-08-24,2023-10-21,Jal Nigam,drinking water,100.0,False
KA08609,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,1000000.0,500000.0,337454.24,stalled,365.0,2024-06-23,2025-06-23,,Rural Dev Dept,community hall,36.0,False
TA08610,Madurai Constituency,Madurai,Sunita Singh,Tamil Nadu,1500000.0,750000.0,353099.65,ongoing,545.0,2024-09-28,2026-03-27,,PWD,electricity,88.7,False
PU08611,Ludhiana Constituency,Ludhiana,Meena Rao,Punjab,1500000.0,1500000.0,1427493.99,completed,90.0,2023-12-07,2024-03-06,2024-07-15,PWD,road,100.0,False
KA08612,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,300000.0,300000.0,118684.54,sanctioned,730.0,2023-09-01,2025-08-31,,Jal Nigam,irrigation,,False
KA08613,Belagavi Constituency,Belagavi,Deepa Reddy,Karnataka,500000.0,500000.0,460494.25,completed,730.0,2023-07-14,2025-07-13,2025-12-27,Jal Nigam,school,100.0,False
RA08614,Jaipur Constituency,Jaipur,Kavita Verma,Rajasthan,2500000.0,0.0,0.0,recommended,365.0,2024-08-18,2025-08-18,,Jal Nigam,road,,False
TA08615,Madurai Constituency,Madurai,Sunita Singh,Tamil Nadu,750000.0,750000.0,683633.33,completed,730.0,2024-01-14,2026-01-13,2026-03-01,Jal Nigam,sanitation,100.0,False
WE08616,Howrah Constituency,Howrah,Anita Nair,West Bengal,750000.0,750000.0,343715.5,ongoing,270.0,2024-01-09,2024-10-05,,Rural Dev Dept,electricity,40.1,False
MA08617,Pune Constituency,Pune,Ramesh Patel,Maharashtra,1500000.0,1500000.0,1131136.42,ongoing,90.0,2024-09-18,2024-12-17,,Zilla Parishad,road,53.5,False
KA08618,Belagavi Constituency,Belagavi,Deepa Reddy,Karnataka,500000.0,500000.0,460499.66,ongoing,365.0,2023-07-10,2024-07-09,,Rural Dev Dept,school,54.8,False
MA08619,Nagpur Constituency,Nagpur,Meena Nair,Maharashtra,1500000.0,750000.0,462231.89,completed,730.0,2023-09-10,2025-09-09,2025-09-20,Jal Nigam,community hall,100.0,False
KE08620,Ernakulam Constituency,Ernakulam,Vikram Patel,Kerala,1000000.0,1000000.0,1634497.9,completed,545.0,2023-08-18,2025-02-13,2025-08-13,PWD,irrigation,100.0,False
BI08621,Muzaffarpur Constituency,Muzaffarpur,Ramesh Verma,Bihar,750000.0,750000.0,540252.06,completed,270.0,2023-06-06,2024-03-02,2024-02-04,Rural Dev Dept,community hall,100.0,False
MA08622,Nagpur Constituency,Nagpur,Meena Nair,Maharashtra,2500000.0,2500000.0,2339181.24,ongoing,90.0,2024-02-08,2024-05-08,,Jal Nigam,community hall,81.9,False
UT08623,Varanasi Constituency,Varanasi,Lakshmi Gowda,Uttar Pradesh,1500000.0,0.0,0.0,recommended,365.0,2024-05-17,2025-05-17,,Rural Dev Dept,irrigation,,False
UT08624,Lucknow Constituency,Lucknow,Kavita Iyer,Uttar Pradesh,2500000.0,1250000.0,684392.93,sanctioned,270.0,2024-10-15,2025-07-12,,Zilla Parishad,road,,False
WE08625,Howrah Constituency,Howrah,Anita Nair,West Bengal,300000.0,0.0,0.0,recommended,545.0,2023-10-28,2025-04-25,,PWD,electricity,,False
MA08626,Nagpur Constituency,Nagpur,Meena Nair,Maharashtra,200000.0,0.0,0.0,recommended,270.0,2023-05-06,2024-01-31,,Rural Dev Dept,electricity,,False
TA08627,Chennai Constituency,Chennai,Meena Verma,Tamil Nadu,200000.0,100000.0,234465.56,ongoing,270.0,2023-03-24,2023-12-19,,PWD,road,68.0,False
TA08628,Madurai Constituency,Madurai,Sunita Singh,Tamil Nadu,2000000.0,0.0,0.0,recommended,270.0,2023-08-21,2024-05-17,,Rural Dev Dept,road,,False
AN08629,Visakhapatnam Constituency,Visakhapatnam,Vikram Naidu,Andhra Pradesh,2500000.0,1250000.0,1089562.79,sanctioned,730.0,2024-01-18,2026-01-17,,Zilla Parishad,irrigation,,False
BI08630,Gaya Constituency,Gaya,Arjun Sharma,Bihar,200000.0,200000.0,139830.34,sanctioned,90.0,2024-01-26,2024-04-25,,PWD,electricity,,False
KA08631,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,500000.0,500000.0,156617.4,completed,90.0,2023-06-16,2023-09-14,2024-01-22,PWD,drinking water,100.0,False
RA08632,Jaipur Constituency,Jaipur,Kavita Verma,Rajasthan,2500000.0,0.0,0.0,recommended,270.0,2023-07-16,2024-04-11,,Zilla Parishad,school,,False
PU08633,Ludhiana Constituency,Ludhiana,Meena Rao,Punjab,1500000.0,1500000.0,674063.24,stalled,545.0,2023-09-14,2025-03-12,,Zilla Parishad,drinking water,21.8,False
AN08634,Visakhapatnam Constituency,Visakhapatnam,Vikram Naidu,Andhra Pradesh,750000.0,750000.0,666519.27,stalled,730.0,2023-09-01,2025-08-31,,Zilla Parishad,road,8.3,False
TA08635,Madurai Constituency,Madurai,Sunita Singh,Tamil Nadu,1500000.0,1500000.0,874607.92,completed,180.0,2024-05-18,2024-11-14,2024-11-11,Jal Nigam,road,100.0,False
UT08636,Varanasi Constituency,Varanasi,Lakshmi Gowda,Uttar Pradesh,500000.0,250000.0,165417.29,sanctioned,365.0,2024-04-22,2025-04-22,,Rural Dev Dept,irrigation,,False
AN08637,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,300000.0,300000.0,129744.33,stalled,730.0,2023-07-16,2025-07-15,,Jal Nigam,school,25.3,False
KA08638,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,1000000.0,500000.0,289238.62,sanctioned,365.0,2024-02-17,2025-02-16,,Rural Dev Dept,sanitation,,False
WE08639,Kolkata Constituency,Kolkata,Priya Singh,West Bengal,750000.0,750000.0,497856.76,completed,365.0,2023-08-27,2024-08-26,2024-08-18,Jal Nigam,irrigation,100.0,False
TA08640,Chennai Constituency,Chennai,Meena Verma,Tamil Nadu,200000.0,200000.0,89377.3,ongoing,365.0,2024-04-18,2025-04-18,,Rural Dev Dept,drinking water,74.3,False
AN08641,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,1500000.0,0.0,0.0,recommended,90.0,2023-09-13,2023-12-12,,Zilla Parishad,school,,False
TA08642,Coimbatore Constituency,Coimbatore,Kavita Rao,Tamil Nadu,2000000.0,2000000.0,1968859.81,ongoing,270.0,2023-04-23,2024-01-18,,Rural Dev Dept,irrigation,26.0,False
AN08643,Visakhapatnam Constituency,Visakhapatnam,Vikram Naidu,Andhra Pradesh,1500000.0,750000.0,306193.29,completed,90.0,2024-07-31,2024-10-29,2025-03-21,Rural Dev Dept,drinking water,100.0,False
UT08644,Lucknow Constituency,Lucknow,Kavita Iyer,Uttar Pradesh,500000.0,500000.0,321887.43,stalled,90.0,2024-04-21,2024-07-20,,Jal Nigam,electricity,36.2,False
UT08645,Lucknow Constituency,Lucknow,Kavita Iyer,Uttar Pradesh,1500000.0,1500000.0,1065403.56,ongoing,365.0,2024-02-09,2025-02-08,,Jal Nigam,community hall,82.9,False
OD08646,Cuttack Constituency,Cuttack,Suresh Singh,Odisha,2000000.0,2000000.0,635651.06,ongoing,545.0,2024-10-20,2026-04-18,,Rural Dev Dept,irrigation,81.8,False
KA08647,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,2500000.0,2500000.0,1002573.54,stalled,90.0,2024-11-13,2025-02-11,,Jal Nigam,school,25.8,False
KA08648,Bengaluru Urban Constituency,Bengaluru Urban,Priya Iyer,Karnataka,2000000.0,2000000.0,1226554.55,stalled,545.0,2023-08-02,2025-01-28,,PWD,drinking water,16.4,False
BI08649,Patna Constituency,Patna,Arjun Verma,Bihar,750000.0,375000.0,206482.85,sanctioned,90.0,2024-01-28,2024-04-27,,Jal Nigam,school,,False
KA08650,Bengaluru Urban Constituency,Bengaluru Urban,Priya Iyer,Karnataka,2000000.0,2000000.0,1386414.75,completed,90.0,2023-01-19,2023-04-19,2023-08-11,Rural Dev Dept,irrigation,100.0,False
WE08651,Kolkata Constituency,Kolkata,Priya Singh,West Bengal,500000.0,500000.0,432635.87,completed,270.0,2023-08-29,2024-05-25,2024-11-06,Rural Dev Dept,sanitation,100.0,False
BI08652,Muzaffarpur Constituency,Muzaffarpur,Ramesh Verma,Bihar,750000.0,750000.0,686549.74,stalled,545.0,2023-06-05,2024-12-01,,PWD,school,36.6,False
UT08653,Lucknow Constituency,Lucknow,Kavita Iyer,Uttar Pradesh,2500000.0,2500000.0,2211320.84,ongoing,365.0,2024-11-07,2025-11-07,,Rural Dev Dept,community hall,70.5,False
BI08654,Patna Constituency,Patna,Arjun Verma,Bihar,1000000.0,1000000.0,916224.81,sanctioned,545.0,2024-04-09,2025-10-06,,Zilla Parishad,sanitation,,False
BI08655,Muzaffarpur Constituency,Muzaffarpur,Ramesh Verma,Bihar,750000.0,750000.0,472702.68,stalled,730.0,2023-07-02,2025-07-01,,Jal Nigam,sanitation,16.9,False
AN08656,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,200000.0,200000.0,234866.59,ongoing,545.0,2024-01-16,2025-07-14,,PWD,sanitation,77.1,False
UT08657,Kanpur Nagar Constituency,Kanpur Nagar,Anita Iyer,Uttar Pradesh,500000.0,500000.0,264877.92,ongoing,545.0,2023-09-17,2025-03-15,,Rural Dev Dept,community hall,58.5,False
BI08658,Muzaffarpur Constituency,Muzaffarpur,Ramesh Verma,Bihar,1000000.0,1000000.0,315794.22,sanctioned,730.0,2023-09-24,2025-09-23,,Rural Dev Dept,road,,False
UT08659,Kanpur Nagar Constituency,Kanpur Nagar,Anita Iyer,Uttar Pradesh,750000.0,375000.0,115892.83,sanctioned,270.0,2023-02-28,2023-11-25,,Zilla Parishad,sanitation,,False
UT08660,Kanpur Nagar Constituency,Kanpur Nagar,Anita Iyer,Uttar Pradesh,2000000.0,2000000.0,1090484.26,stalled,730.0,2023-02-10,2025-02-09,,Jal Nigam,irrigation,39.1,False
KA08661,Bengaluru Urban Constituency,Bengaluru Urban,Priya Iyer,Karnataka,500000.0,500000.0,402947.69,sanctioned,180.0,2024-07-15,2025-01-11,,Rural Dev Dept,irrigation,,False
BI08662,Gaya Constituency,Gaya,Arjun Sharma,Bihar,1500000.0,750000.0,308519.53,completed,270.0,2023-09-08,2024-06-04,2024-10-11,Rural Dev Dept,electricity,100.0,False
BI08663,Gaya Constituency,Gaya,Arjun Sharma,Bihar,1000000.0,1000000.0,560315.42,ongoing,730.0,2024-03-22,2026-03-22,,PWD,sanitation,47.5,False
TA08664,Chennai Constituency,Chennai,Meena Verma,Tamil Nadu,2500000.0,2500000.0,1571048.28,stalled,90.0,2024-05-03,2024-08-01,,PWD,school,28.1,False
KE08665,Ernakulam Constituency,Ernakulam,Vikram Patel,Kerala,200000.0,200000.0,86331.56,stalled,730.0,2024-03-31,2026-03-31,,PWD,sanitation,32.0,False
AN08666,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,750000.0,750000.0,870659.55,stalled,365.0,2024-02-03,2025-02-02,,PWD,road,18.4,False
WE08667,Kolkata Constituency,Kolkata,Priya Singh,West Bengal,1500000.0,1500000.0,1038207.74,stalled,365.0,2023-07-28,2024-07-27,,Rural Dev Dept,irrigation,25.1,False
WE08668,Kolkata Constituency,Kolkata,Priya Singh,West Bengal,300000.0,150000.0,126521.97,ongoing,90.0,2024-10-09,2025-01-07,,PWD,electricity,76.3,False
RA08669,Jodhpur Constituency,Jodhpur,Kavita Nair,Rajasthan,2500000.0,2500000.0,1746536.4,stalled,180.0,2024-05-27,2024-11-23,,Rural Dev Dept,school,13.3,False
AN08670,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,1000000.0,500000.0,376164.68,completed,90.0,2023-08-17,2023-11-15,2024-01-27,Rural Dev Dept,sanitation,100.0,False
KA08671,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,200000.0,200000.0,178693.46,stalled,365.0,2023-06-20,2024-06-19,,Zilla Parishad,drinking water,11.4,False
TA08672,Chennai Constituency,Chennai,Meena Verma,Tamil Nadu,300000.0,300000.0,180679.83,completed,730.0,2024-01-15,2026-01-14,2026-05-18,PWD,school,100.0,False
BI08673,Muzaffarpur Constituency,Muzaffarpur,Ramesh Verma,Bihar,1500000.0,1500000.0,672361.15,ongoing,365.0,2024-01-07,2025-01-06,,Zilla Parishad,drinking water,42.3,False
KA08674,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,1000000.0,1000000.0,608951.59,stalled,270.0,2024-10-10,2025-07-07,,PWD,school,23.5,False
AN08675,Visakhapatnam Constituency,Visakhapatnam,Vikram Naidu,Andhra Pradesh,300000.0,300000.0,144841.06,stalled,270.0,2023-07-25,2024-04-20,,Jal Nigam,electricity,19.6,False
KE08676,Kozhikode Constituency,Kozhikode,Sunita Verma,Kerala,1500000.0,1500000.0,638349.2,sanctioned,180.0,2024-11-08,2025-05-07,,Jal Nigam,drinking water,,False
UT08677,Kanpur Nagar Constituency,Kanpur Nagar,Anita Iyer,Uttar Pradesh,200000.0,0.0,0.0,recommended,270.0,2024-02-21,2024-11-17,,PWD,school,,False
RA08678,Jaipur Constituency,Jaipur,Kavita Verma,Rajasthan,300000.0,150000.0,143632.13,ongoing,365.0,2023-04-10,2024-04-09,,Rural Dev Dept,drinking water,20.1,False
KA08679,Bengaluru Urban Constituency,Bengaluru Urban,Priya Iyer,Karnataka,2000000.0,2000000.0,870183.03,stalled,180.0,2024-09-21,2025-03-20,,PWD,school,36.7,False
RA08680,Jaipur Constituency,Jaipur,Kavita Verma,Rajasthan,1000000.0,1000000.0,470251.94,completed,730.0,2024-06-29,2026-06-29,2026-10-28,Jal Nigam,drinking water,100.0,False
TA08681,Coimbatore Constituency,Coimbatore,Kavita Rao,Tamil Nadu,2500000.0,2500000.0,1622356.02,ongoing,90.0,2023-07-13,2023-10-11,,Rural Dev Dept,sanitation,93.3,False
KA08682,Bengaluru Urban Constituency,Bengaluru Urban,Priya Iyer,Karnataka,300000.0,150000.0,72259.52,completed,270.0,2024-11-09,2025-08-06,2025-11-28,Rural Dev Dept,community hall,100.0,False
MA08683,Nagpur Constituency,Nagpur,Meena Nair,Maharashtra,2000000.0,1000000.0,437790.88,completed,270.0,2024-08-28,2025-05-25,2025-10-16,Zilla Parishad,drinking water,100.0,False
MA08684,Pune Constituency,Pune,Ramesh Patel,Maharashtra,1000000.0,500000.0,455203.94,sanctioned,545.0,2024-11-12,2026-05-11,,Zilla Parishad,electricity,,False
WE08685,Howrah Constituency,Howrah,Anita Nair,West Bengal,300000.0,300000.0,103841.79,stalled,90.0,2024-04-14,2024-07-13,,PWD,sanitation,12.8,False
PU08686,Ludhiana Constituency,Ludhiana,Meena Rao,Punjab,200000.0,100000.0,36447.3,stalled,180.0,2024-11-02,2025-05-01,,Rural Dev Dept,electricity,18.7,False
KA08687,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,2000000.0,2000000.0,751253.42,stalled,730.0,2023-04-10,2025-04-09,,Rural Dev Dept,school,19.7,False
UT08688,Varanasi Constituency,Varanasi,Lakshmi Gowda,Uttar Pradesh,1500000.0,1500000.0,2190858.78,stalled,730.0,2024-02-11,2026-02-10,,PWD,community hall,37.9,False
UT08689,Varanasi Constituency,Varanasi,Lakshmi Gowda,Uttar Pradesh,2000000.0,2000000.0,954337.14,ongoing,270.0,2023-09-12,2024-06-08,,PWD,community hall,94.2,False
KA08690,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,2500000.0,2500000.0,1160753.38,completed,545.0,2023-12-04,2025-06-01,2025-06-10,PWD,irrigation,100.0,False
OD08691,Cuttack Constituency,Cuttack,Suresh Singh,Odisha,2000000.0,2000000.0,731448.73,completed,730.0,2023-11-19,2025-11-18,2025-11-16,PWD,drinking water,100.0,False
OD08692,Cuttack Constituency,Cuttack,Suresh Singh,Odisha,1000000.0,1000000.0,888960.43,ongoing,180.0,2023-08-24,2024-02-20,,Jal Nigam,irrigation,74.9,False
KA08693,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,200000.0,200000.0,129328.8,sanctioned,730.0,2023-07-03,2025-07-02,,Rural Dev Dept,sanitation,,False
BI08694,Muzaffarpur Constituency,Muzaffarpur,Ramesh Verma,Bihar,2500000.0,2500000.0,1697160.29,stalled,180.0,2023-03-17,2023-09-13,,Jal Nigam,sanitation,17.8,False
BI08695,Gaya Constituency,Gaya,Arjun Sharma,Bihar,500000.0,500000.0,404559.32,completed,730.0,2023-11-15,2025-11-14,2026-02-15,Zilla Parishad,sanitation,100.0,False
KE08696,Ernakulam Constituency,Ernakulam,Vikram Patel,Kerala,2500000.0,2500000.0,2397735.81,stalled,90.0,2024-02-16,2024-05-16,,Jal Nigam,irrigation,28.0,False
UT08697,Lucknow Constituency,Lucknow,Kavita Iyer,Uttar Pradesh,300000.0,150000.0,58820.23,stalled,365.0,2024-01-28,2025-01-27,,Zilla Parishad,school,18.4,False
WE08698,Howrah Constituency,Howrah,Anita Nair,West Bengal,200000.0,200000.0,122384.55,stalled,545.0,2023-05-12,2024-11-07,,PWD,sanitation,12.1,False
UT08699,Varanasi Constituency,Varanasi,Lakshmi Gowda,Uttar Pradesh,2000000.0,2000000.0,1532671.27,stalled,545.0,2023-07-27,2025-01-22,,Rural Dev Dept,sanitation,30.9,False
TA08700,Chennai Constituency,Chennai,Meena Verma,Tamil Nadu,2000000.0,1000000.0,569251.2,ongoing,180.0,2024-06-28,2024-12-25,,Rural Dev Dept,electricity,15.1,False
BI08701,Gaya Constituency,Gaya,Arjun Sharma,Bihar,200000.0,200000.0,77686.39,ongoing,545.0,2024-08-07,2026-02-03,,PWD,electricity,32.4,False
KA08702,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,300000.0,300000.0,236764.13,stalled,730.0,2023-11-28,2025-11-27,,PWD,school,23.0,False
KA08703,Bengaluru Urban Constituency,Bengaluru Urban,Priya Iyer,Karnataka,1000000.0,1000000.0,418873.92,stalled,730.0,2024-10-23,2026-10-23,,Rural Dev Dept,electricity,34.3,False
AN08704,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,200000.0,200000.0,137205.36,ongoing,730.0,2024-01-12,2026-01-11,,PWD,road,24.4,False
UT08705,Varanasi Constituency,Varanasi,Lakshmi Gowda,Uttar Pradesh,500000.0,500000.0,357728.31,stalled,90.0,2024-07-25,2024-10-23,,Jal Nigam,community hall,10.4,False
TA08706,Chennai Constituency,Chennai,Meena Verma,Tamil Nadu,300000.0,300000.0,265993.8,ongoing,730.0,2024-07-16,2026-07-16,,PWD,electricity,92.7,False
MA08707,Nagpur Constituency,Nagpur,Meena Nair,Maharashtra,2000000.0,2000000.0,1355012.55,ongoing,90.0,2024-08-09,2024-11-07,,PWD,community hall,37.3,False
PU08708,Ludhiana Constituency,Ludhiana,Meena Rao,Punjab,2000000.0,1000000.0,815253.38,sanctioned,365.0,2023-03-07,2024-03-06,,Jal Nigam,road,,False
TA08709,Coimbatore Constituency,Coimbatore,Kavita Rao,Tamil Nadu,1500000.0,1500000.0,985743.06,completed,270.0,2024-08-01,2025-04-28,2025-07-13,PWD,community hall,100.0,False
UT08710,Varanasi Constituency,Varanasi,Lakshmi Gowda,Uttar Pradesh,300000.0,300000.0,218682.46,stalled,180.0,2023-10-12,2024-04-09,,PWD,irrigation,12.1,False
WE08711,Howrah Constituency,Howrah,Anita Nair,West Bengal,1000000.0,1000000.0,945695.4,completed,90.0,2023-09-27,2023-12-26,2024-07-03,Jal Nigam,electricity,100.0,False
TA08712,Coimbatore Constituency,Coimbatore,Kavita Rao,Tamil Nadu,1500000.0,750000.0,363825.23,completed,365.0,2024-01-31,2025-01-30,2025-06-19,PWD,school,100.0,False
BI08713,Muzaffarpur Constituency,Muzaffarpur,Ramesh Verma,Bihar,2000000.0,2000000.0,1738487.03,ongoing,545.0,2024-07-17,2026-01-13,,Rural Dev Dept,irrigation,43.1,False
TA08714,Chennai Constituency,Chennai,Meena Verma,Tamil Nadu,300000.0,300000.0,168051.31,sanctioned,90.0,2023-06-23,2023-09-21,,PWD,drinking water,,False
KE08715,Kozhikode Constituency,Kozhikode,Sunita Verma,Kerala,1000000.0,500000.0,417892.75,completed,270.0,2023-11-26,2024-08-22,2024-10-17,Zilla Parishad,electricity,100.0,False
OD08716,Cuttack Constituency,Cuttack,Suresh Singh,Odisha,1000000.0,1000000.0,1410785.25,stalled,270.0,2023-11-28,2024-08-24,,PWD,irrigation,13.6,False
AN08717,Guntur Constituency,Guntur,Priya Reddy,Andhra Pradesh,750000.0,750000.0,388151.19,sanctioned,730.0,2023-11-30,2025-11-29,,Zilla Parishad,electricity,,False
BI08718,Patna Constituency,Patna,Arjun Verma,Bihar,500000.0,500000.0,278050.36,stalled,365.0,2023-08-19,2024-08-18,,Rural Dev Dept,drinking water,18.8,False
WE08719,Kolkata Constituency,Kolkata,Priya Singh,West Bengal,500000.0,250000.0,138749.29,ongoing,270.0,2024-08-11,2025-05-08,,Zilla Parishad,road,65.9,False
TA08720,Coimbatore Constituency,Coimbatore,Kavita Rao,Tamil Nadu,500000.0,500000.0,487121.66,completed,270.0,2023-01-15,2023-10-12,2023-11-20,Rural Dev Dept,drinking water,100.0,False
KA08721,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,2000000.0,1000000.0,385512.37,completed,270.0,2024-08-13,2025-05-10,2025-08-28,Jal Nigam,electricity,100.0,False
OD08722,Cuttack Constituency,Cuttack,Suresh Singh,Odisha,750000.0,750000.0,338770.0,completed,180.0,2023-03-26,2023-09-22,2024-02-24,Jal Nigam,school,100.0,False
TA08723,Coimbatore Constituency,Coimbatore,Kavita Rao,Tamil Nadu,2000000.0,1000000.0,531404.64,stalled,365.0,2024-02-29,2025-02-28,,Zilla Parishad,school,24.9,False
KA08724,Bengaluru Urban Constituency,Bengaluru Urban,Priya Iyer,Karnataka,750000.0,750000.0,318540.76,ongoing,270.0,2024-09-21,2025-06-18,,Zilla Parishad,drinking water,33.6,False
WE08725,Kolkata Constituency,Kolkata,Priya Singh,West Bengal,500000.0,500000.0,183504.51,sanctioned,180.0,2024-01-13,2024-07-11,,Zilla Parishad,school,,False
BI08726,Gaya Constituency,Gaya,Arjun Sharma,Bihar,750000.0,750000.0,518647.93,completed,270.0,2024-06-14,2025-03-11,2025-04-22,Zilla Parishad,irrigation,100.0,False
WE08727,Kolkata Constituency,Kolkata,Priya Singh,West Bengal,750000.0,750000.0,339986.8,completed,365.0,2024-10-22,2025-10-22,2026-03-13,Zilla Parishad,drinking water,100.0,False
KA08728,Mysuru Constituency,Mysuru,Meena Iyer,Karnataka,750000.0,750000.0,281690.25,ongoing,730.0,2024-03-29,2026-03-29,,Zilla Parishad,irrigation,38.3,False
